,ELCC,latitude,longitude
0,0 ,39.5,-123.75
1,0 ,41.5,-123.75
2,5 ,44.0,-103.75
3,2 ,47.5,-115.0
4,5 ,41.0,-104.375
5,0 ,49.5,-121.875
6,2 ,47.0,-109.375
7,2 ,47.0,-105.625
8,2 ,46.0,-114.375
9,3 ,37.0,-116.875
10,3 ,33.0,-122.5
11,0 ,47.5,-124.375
12,5 ,31.5,-111.25
13,3 ,40.0,-110.0
14,2 ,49.5,-105.0
15,2 ,47.5,-111.25
16,5 ,43.5,-103.75
17,3 ,32.5,-107.5
18,2 ,32.0,-123.125
19,5 ,40.0,-108.125
20,3 ,39.0,-112.5
21,3 ,46.5,-108.125
22,5 ,37.0,-107.5
23,7 ,37.0,-101.875
24,7 ,38.5,-106.875
25,3 ,38.0,-118.125
26,3 ,47.5,-103.125
27,5 ,34.0,-111.875
28,2 ,42.5,-116.875
29,2 ,43.5,-120.0
30,2 ,47.0,-108.125
31,0 ,44.5,-118.75
32,7 ,39.5,-103.75
33,0 ,38.0,-122.5
34,0 ,43.0,-115.0
35,0 ,38.5,-125.0
36,2 ,41.0,-113.75
37,2 ,31.5,-124.375
38,2 ,44.5,-113.75
39,5 ,42.5,-101.875
40,5 ,39.0,-113.125
41,3 ,37.5,-116.25
42,3 ,34.5,-118.125
43,0 ,45.5,-118.75
44,2 ,41.5,-120.0
45,0 ,36.0,-120.625
46,5 ,34.0,-111.25
47,5 ,33.5,-110.0
48,5 ,44.5,-103.125
49,5 ,43.0,-105.625
50,2 ,33.5,-123.125
51,0 ,39.5,-122.5
52,0 ,40.0,-119.375
53,7 ,40.0,-105.0
54,5 ,43.5,-107.5
55,2 ,49.5,-113.125
56,5 ,40.5,-109.375
57,2 ,47.0,-118.125
58,3 ,32.5,-115.0
59,5 ,31.5,-110.0
60,0 ,49.5,-124.375
61,3 ,46.0,-105.625
62,5 ,45.0,-107.5
63,0 ,42.5,-121.25
64,5 ,41.5,-108.75
65,5 ,38.0,-112.5
66,5 ,37.0,-113.125
67,0 ,42.0,-125.0
68,2 ,42.0,-112.5
69,2 ,39.5,-117.5
70,0 ,40.5,-125.0
71,0 ,37.5,-120.0
72,2 ,46.0,-116.25
73,5 ,43.0,-107.5
74,7 ,39.0,-106.25
75,2 ,36.5,-120.625
76,7 ,36.0,-108.75
77,0 ,39.5,-125.0
78,3 ,34.0,-116.875
79,0 ,45.5,-122.5
80,0 ,42.5,-114.375
81,3 ,47.5,-101.875
82,3 ,32.0,-118.125
83,3 ,34.0,-115.0
84,3 ,45.0,-113.125
85,2 ,42.0,-118.75
86,3 ,39.0,-111.875
87,2 ,40.5,-114.375
88,2 ,33.5,-125.0
89,5 ,32.0,-111.25
90,0 ,38.0,-121.25
91,5 ,35.0,-108.75
92,3 ,43.0,-110.625
93,2 ,42.0,-119.375
94,7 ,37.5,-106.875
95,5 ,44.5,-105.0
96,2 ,41.0,-115.625
97,0 ,37.0,-124.375
98,3 ,42.0,-110.625
99,0 ,44.0,-115.625
100,2 ,47.0,-116.875
101,3 ,33.5,-120.0
102,5 ,33.0,-111.25
103,0 ,47.0,-123.75
104,5 ,39.0,-108.75
105,2 ,41.5,-119.375
106,0 ,44.0,-123.75
107,0 ,34.0,-125.0
108,0 ,49.0,-120.0
109,0 ,44.0,-124.375
110,5 ,38.0,-111.875
111,3 ,37.0,-118.125
112,0 ,46.5,-123.125
113,7 ,33.5,-107.5
114,0 ,44.5,-123.75
115,5 ,32.0,-110.0
116,3 ,33.5,-104.375
117,5 ,43.0,-109.375
118,2 ,49.5,-115.0
119,0 ,44.0,-118.75
120,5 ,37.0,-108.75
121,0 ,45.0,-118.75
122,2 ,46.5,-114.375
123,5 ,37.5,-110.0
124,1 ,47.0,-120.0
125,3 ,35.0,-118.125
126,2 ,48.5,-112.5
127,4 ,45.0,-109.375
128,2 ,31.5,-105.0
129,3 ,49.5,-102.5
130,5 ,37.0,-111.875
131,0 ,40.0,-118.125
132,2 ,31.5,-104.375
133,3 ,45.5,-106.25
134,5 ,34.5,-108.75
135,3 ,34.0,-103.75
136,0 ,49.0,-120.625
137,7 ,36.5,-103.75
138,3 ,33.0,-115.0
139,3 ,44.5,-111.25
140,3 ,32.0,-117.5
141,2 ,44.5,-120.0
142,5 ,36.0,-113.125
143,3 ,40.0,-114.375
144,5 ,35.5,-102.5
145,3 ,31.5,-120.625
146,3 ,46.5,-113.75
147,3 ,34.0,-117.5
148,3 ,34.0,-118.75
149,5 ,44.0,-104.375
150,2 ,33.0,-123.75
151,5 ,32.0,-113.75
152,0 ,49.0,-124.375
