,ELCC,latitude,longitude
0,5 ,45.5,-113.125
1,2 ,41.0,-111.875
2,13 ,40.0,-110.625
3,2 ,38.0,-106.875
4,10 ,35.0,-108.125
5,11 ,40.5,-116.875
6,21 ,34.5,-104.375
7,21 ,38.5,-121.875
8,10 ,42.0,-121.875
9,14 ,44.5,-120.625
10,3 ,36.5,-118.75
11,19 ,31.5,-114.375
12,0 ,49.5,-122.5
13,0 ,49.5,-121.875
14,19 ,36.5,-120.0
15,53 ,35.5,-123.125
16,7 ,46.5,-113.125
17,17 ,47.0,-106.875
18,2 ,40.0,-106.25
19,2 ,47.0,-115.0
20,14 ,48.0,-109.375
21,19 ,48.0,-106.25
22,10 ,34.0,-112.5
23,10 ,39.5,-112.5
24,7 ,38.5,-112.5
25,10 ,33.5,-112.5
26,8 ,33.5,-115.625
27,3 ,47.5,-114.375
28,13 ,41.5,-114.375
29,19 ,45.5,-107.5
30,13 ,31.5,-106.875
31,11 ,35.5,-111.25
32,5 ,42.0,-123.125
33,5 ,41.0,-106.875
34,7 ,46.5,-111.875
35,55 ,33.0,-123.125
36,16 ,46.5,-108.75
37,55 ,34.0,-123.75
38,2 ,47.0,-114.375
39,3 ,40.0,-122.5
40,17 ,45.5,-104.375
41,10 ,41.5,-113.75
42,22 ,48.0,-103.125
43,8 ,37.0,-108.75
44,50 ,32.0,-123.125
45,13 ,40.5,-118.75
46,38 ,34.0,-120.0
47,16 ,32.0,-106.25
48,5 ,46.5,-119.375
49,19 ,36.0,-103.75
50,21 ,49.5,-105.0
51,39 ,36.0,-121.875
52,52 ,34.0,-121.875
53,21 ,36.5,-102.5
54,24 ,35.0,-116.875
55,47 ,43.0,-125.0
56,11 ,48.0,-112.5
57,21 ,36.5,-103.125
58,5 ,40.0,-121.25
59,7 ,42.0,-122.5
60,14 ,42.0,-115.0
61,14 ,49.0,-112.5
62,10 ,42.5,-105.625
63,42 ,45.0,-125.0
64,2 ,46.5,-121.25
65,7 ,38.5,-120.625
66,7 ,47.0,-123.75
67,10 ,33.0,-110.625
68,8 ,39.5,-120.625
69,10 ,41.0,-114.375
70,22 ,42.0,-109.375
71,10 ,43.0,-118.125
72,38 ,31.5,-120.625
73,22 ,49.5,-103.125
74,14 ,37.5,-114.375
75,14 ,33.0,-105.0
76,13 ,40.0,-103.75
77,5 ,32.0,-116.25
78,0 ,47.5,-121.875
79,11 ,42.5,-118.125
80,13 ,33.0,-118.125
81,21 ,35.5,-103.125
82,21 ,42.5,-109.375
83,10 ,40.5,-115.0
84,3 ,47.0,-113.75
85,58 ,35.5,-125.0
86,11 ,34.0,-114.375
87,13 ,43.5,-108.75
88,6 ,40.0,-108.125
89,14 ,38.5,-115.625
90,55 ,33.0,-123.75
91,7 ,39.0,-121.25
92,11 ,42.5,-106.25
93,10 ,36.0,-108.125
94,0 ,47.0,-116.25
95,22 ,36.5,-121.875
96,19 ,44.5,-103.125
97,60 ,40.5,-125.0
98,3 ,48.5,-123.125
99,10 ,40.0,-115.0
100,11 ,40.0,-118.75
101,8 ,36.0,-111.25
102,32 ,35.0,-117.5
103,0 ,46.0,-115.0
104,0 ,48.5,-120.625
105,5 ,41.0,-111.25
106,11 ,41.0,-116.875
107,0 ,48.0,-123.75
108,3 ,46.5,-122.5
109,5 ,44.5,-115.0
110,14 ,42.0,-104.375
