,ELCC,latitude,longitude
0,10 ,31.5,-112.5
1,16 ,33.5,-102.5
2,13 ,42.5,-114.375
3,11 ,31.5,-106.875
4,10 ,38.5,-105.0
5,11 ,43.0,-101.875
6,2 ,43.5,-122.5
7,39 ,32.0,-121.25
8,14 ,49.0,-101.875
9,16 ,43.0,-115.625
10,5 ,37.0,-114.375
11,8 ,38.5,-108.125
12,60 ,38.5,-124.375
13,5 ,39.0,-105.625
14,5 ,44.0,-107.5
15,19 ,45.5,-101.875
16,13 ,36.5,-104.375
17,7 ,37.0,-107.5
18,7 ,41.0,-110.625
19,2 ,44.5,-113.125
20,7 ,42.5,-108.75
21,13 ,48.5,-106.875
22,3 ,43.5,-123.125
23,11 ,34.5,-106.875
24,8 ,49.5,-110.0
25,10 ,47.5,-106.875
26,2 ,47.5,-113.75
27,10 ,47.5,-105.625
28,47 ,32.5,-121.875
29,27 ,36.0,-121.25
30,2 ,43.5,-111.875
31,11 ,35.5,-120.0
32,17 ,37.5,-122.5
33,3 ,45.0,-122.5
34,10 ,32.5,-107.5
35,2 ,49.0,-115.625
36,3 ,46.0,-122.5
37,2 ,38.5,-118.125
38,21 ,40.5,-102.5
39,3 ,36.0,-111.875
40,0 ,49.5,-123.75
41,2 ,48.5,-117.5
42,38 ,31.5,-125.0
43,0 ,49.5,-117.5
44,7 ,39.0,-108.125
45,5 ,43.5,-107.5
46,10 ,38.5,-121.25
47,49 ,34.5,-121.25
48,16 ,48.5,-103.125
49,2 ,49.0,-115.0
50,10 ,33.0,-110.0
51,5 ,48.0,-109.375
52,11 ,47.0,-125.0
53,2 ,47.5,-116.875
54,8 ,35.0,-120.0
55,11 ,42.5,-103.75
56,5 ,39.5,-108.75
57,5 ,37.5,-113.125
58,10 ,31.5,-106.25
59,13 ,48.5,-107.5
60,8 ,39.5,-112.5
61,17 ,40.5,-103.125
62,0 ,48.5,-115.625
63,39 ,31.5,-124.375
64,13 ,42.0,-108.75
65,5 ,34.5,-112.5
66,0 ,46.0,-114.375
67,3 ,42.0,-112.5
68,3 ,49.0,-114.375
69,2 ,49.0,-123.75
70,2 ,37.5,-107.5
71,10 ,47.5,-108.125
72,5 ,38.5,-117.5
73,5 ,49.5,-114.375
74,5 ,46.5,-108.125
75,13 ,46.0,-125.0
76,3 ,34.0,-109.375
77,10 ,42.0,-115.625
78,8 ,42.0,-116.25
79,3 ,46.0,-118.125
80,7 ,47.5,-110.0
81,44 ,36.5,-122.5
82,13 ,42.5,-115.625
83,0 ,48.0,-123.75
84,3 ,36.5,-114.375
85,10 ,42.0,-106.875
86,5 ,41.0,-113.75
87,33 ,34.5,-120.625
88,0 ,48.5,-121.875
89,13 ,32.5,-112.5
90,49 ,32.5,-123.75
91,5 ,31.5,-111.25
92,11 ,47.0,-104.375
93,5 ,47.5,-120.0
94,11 ,42.5,-103.125
95,0 ,49.0,-116.875
96,8 ,37.5,-112.5
97,17 ,43.0,-125.0
98,10 ,46.5,-104.375
