,ELCC,latitude,longitude
0,0 ,35.0,-108.75
1,0 ,33.0,-103.125
2,3 ,43.0,-115.625
3,0 ,39.5,-111.25
4,3 ,46.5,-115.625
5,7 ,40.0,-123.75
6,5 ,37.5,-120.625
7,0 ,39.5,-104.375
8,7 ,37.0,-122.5
9,7 ,43.5,-124.375
10,3 ,39.0,-118.125
11,0 ,37.0,-110.0
12,7 ,35.0,-123.125
13,3 ,42.5,-116.875
14,0 ,49.5,-106.875
15,0 ,39.0,-102.5
16,0 ,37.0,-103.75
17,5 ,45.5,-120.625
18,7 ,46.5,-124.375
19,5 ,40.5,-120.625
20,7 ,34.0,-123.75
21,2 ,32.5,-115.0
22,0 ,42.0,-106.25
23,7 ,38.0,-122.5
24,0 ,32.5,-103.125
25,0 ,48.5,-105.0
26,0 ,37.0,-103.125
27,0 ,34.5,-111.25
28,0 ,39.0,-110.0
29,0 ,46.5,-107.5
30,5 ,35.5,-121.875
31,0 ,41.5,-104.375
32,0 ,41.0,-103.75
33,0 ,37.0,-105.625
34,0 ,49.5,-107.5
35,3 ,39.0,-116.875
36,0 ,42.0,-109.375
37,3 ,35.5,-118.75
38,0 ,38.5,-102.5
39,0 ,34.0,-114.375
40,0 ,36.0,-102.5
41,2 ,36.0,-116.25
42,0 ,41.0,-106.25
43,7 ,37.5,-123.75
44,2 ,37.5,-116.25
45,7 ,41.5,-124.375
46,0 ,40.5,-108.125
47,7 ,42.0,-123.75
48,7 ,38.5,-123.125
49,7 ,47.5,-124.375
50,5 ,38.0,-120.0
51,0 ,45.5,-105.0
52,5 ,43.0,-118.125
53,5 ,40.0,-119.375
54,0 ,39.5,-103.125
55,0 ,45.5,-109.375
56,3 ,40.5,-115.625
57,0 ,37.5,-103.125
58,7 ,32.0,-125.0
59,5 ,46.0,-119.375
60,7 ,44.0,-123.125
61,2 ,34.0,-113.75
62,7 ,35.5,-125.0
63,3 ,31.5,-119.375
64,2 ,43.5,-111.875
65,0 ,46.0,-107.5
66,0 ,41.0,-110.0
67,0 ,32.5,-109.375
68,2 ,44.5,-112.5
69,7 ,44.5,-122.5
70,2 ,37.5,-114.375
71,0 ,40.5,-103.75
72,0 ,40.5,-106.875
73,7 ,32.0,-124.375
74,0 ,48.5,-103.75
75,0 ,41.0,-103.125
76,0 ,39.0,-106.875
77,5 ,41.0,-120.625
78,3 ,40.5,-116.875
79,3 ,38.0,-118.75
80,0 ,39.5,-109.375
81,7 ,46.5,-123.75
82,3 ,43.5,-115.0
83,2 ,35.5,-116.875
84,3 ,41.0,-118.125
85,5 ,43.5,-120.625
86,0 ,38.0,-104.375
87,0 ,41.5,-110.625
88,5 ,31.5,-121.25
89,5 ,39.0,-120.625
90,5 ,42.5,-119.375
91,0 ,41.5,-108.125
92,5 ,35.0,-120.625
93,0 ,40.0,-102.5
94,0 ,37.5,-101.875
95,0 ,35.0,-103.125
96,2 ,43.0,-114.375
97,7 ,43.0,-124.375
98,3 ,49.5,-117.5
99,7 ,47.0,-123.75
100,0 ,36.0,-109.375
101,7 ,36.0,-124.375
102,0 ,36.5,-103.75
103,2 ,44.0,-113.125
104,0 ,33.0,-112.5
105,2 ,38.0,-116.25
106,0 ,35.0,-103.75
107,2 ,49.5,-113.75
108,2 ,32.0,-116.875
109,5 ,38.5,-120.625
110,7 ,40.0,-123.125
111,8 ,45.0,-124.375
112,7 ,38.0,-123.125
113,0 ,36.0,-101.875
114,0 ,49.0,-105.0
115,0 ,42.0,-107.5
116,0 ,42.5,-101.875
117,2 ,49.5,-110.625
118,7 ,49.5,-122.5
119,3 ,36.0,-121.875
120,3 ,39.0,-117.5
121,7 ,47.0,-122.5
122,0 ,45.5,-108.75
123,0 ,38.0,-102.5
124,3 ,33.0,-120.0
125,0 ,37.5,-110.625
126,3 ,44.5,-117.5
127,0 ,39.0,-104.375
128,3 ,32.5,-118.75
129,7 ,46.0,-121.875
130,0 ,41.5,-106.25
131,2 ,49.5,-111.25
132,0 ,47.5,-102.5
133,5 ,37.0,-121.875
134,2 ,34.5,-116.875
135,5 ,48.5,-119.375
136,8 ,38.5,-125.0
137,3 ,46.0,-115.625
138,5 ,40.0,-121.25
139,0 ,41.5,-109.375
140,0 ,41.5,-102.5
141,0 ,44.5,-106.25
