,ELCC,latitude,longitude
0,5 ,39.0,-120.625
1,7 ,36.0,-118.125
2,8 ,47.0,-124.375
3,2 ,41.0,-123.125
4,0 ,47.0,-121.875
5,17 ,37.0,-103.125
6,5 ,35.0,-114.375
7,0 ,45.0,-111.875
8,11 ,47.0,-101.875
9,7 ,36.0,-116.875
10,5 ,35.0,-109.375
11,5 ,44.0,-111.875
12,17 ,39.0,-101.875
13,7 ,39.0,-119.375
14,5 ,34.0,-114.375
15,11 ,32.0,-113.125
16,7 ,42.0,-110.625
17,2 ,44.0,-121.875
18,7 ,39.0,-110.625
19,8 ,35.0,-103.125
20,0 ,49.0,-119.375
21,11 ,41.0,-121.875
22,16 ,48.0,-106.875
23,27 ,37.0,-123.125
24,2 ,47.0,-123.125
25,10 ,45.0,-104.375
26,5 ,37.0,-110.625
27,3 ,45.0,-123.125
28,2 ,37.0,-106.875
29,2 ,40.0,-113.125
30,0 ,48.0,-121.875
31,7 ,43.0,-124.375
32,19 ,40.0,-121.875
33,16 ,40.0,-110.625
34,22 ,42.0,-104.375
35,17 ,32.0,-104.375
36,3 ,47.0,-116.875
37,11 ,36.0,-104.375
38,11 ,36.0,-120.625
39,21 ,37.0,-124.375
40,33 ,34.0,-123.125
41,5 ,43.0,-109.375
42,7 ,34.0,-115.625
43,11 ,32.0,-111.875
44,2 ,48.0,-116.875
45,21 ,33.0,-119.375
46,7 ,44.0,-124.375
47,8 ,43.0,-108.125
48,10 ,40.0,-120.625
49,19 ,33.0,-103.125
50,17 ,42.0,-116.875
51,32 ,35.0,-121.875
52,5 ,32.0,-115.625
53,17 ,32.0,-114.375
54,10 ,41.0,-120.625
55,7 ,46.0,-118.125
56,5 ,44.0,-108.125
57,3 ,46.0,-121.875
58,7 ,33.0,-113.125
59,7 ,37.0,-115.625
60,16 ,48.0,-103.125
61,19 ,48.0,-104.375
62,0 ,49.0,-118.125
63,19 ,42.0,-101.875
64,0 ,46.0,-113.125
65,27 ,32.0,-124.375
66,13 ,43.0,-119.375
67,2 ,48.0,-115.625
68,7 ,39.0,-104.375
69,3 ,46.0,-123.125
70,3 ,47.0,-119.375
71,17 ,44.0,-101.875
72,8 ,37.0,-121.875
73,5 ,42.0,-113.125
74,11 ,35.0,-104.375
75,5 ,41.0,-109.375
76,33 ,33.0,-123.125
77,7 ,33.0,-105.625
78,2 ,39.0,-108.125
79,8 ,46.0,-120.625
80,2 ,34.0,-109.375
81,7 ,37.0,-113.125
82,3 ,36.0,-111.875
83,8 ,43.0,-120.625
84,2 ,45.0,-113.125
85,14 ,41.0,-118.125
86,7 ,42.0,-108.125
87,2 ,48.0,-124.375
88,0 ,46.0,-114.375
89,11 ,47.0,-108.125
90,2 ,41.0,-105.625
91,7 ,41.0,-115.625
92,8 ,48.0,-109.375
93,0 ,47.0,-114.375
94,2 ,41.0,-106.875
95,0 ,37.0,-119.375
96,7 ,38.0,-109.375
97,35 ,38.0,-123.125
98,30 ,34.0,-121.875
99,24 ,38.0,-124.375
100,32 ,34.0,-124.375
101,8 ,49.0,-113.125
102,11 ,46.0,-108.125
103,8 ,32.0,-108.125
104,2 ,37.0,-118.125
105,0 ,39.0,-106.875
106,11 ,36.0,-103.125
107,3 ,44.0,-118.125
108,19 ,40.0,-101.875
109,3 ,39.0,-113.125
110,0 ,38.0,-106.875
111,3 ,36.0,-106.875
112,24 ,42.0,-103.125
113,3 ,39.0,-105.625
114,7 ,33.0,-106.875
115,5 ,38.0,-105.625
116,14 ,47.0,-104.375
117,7 ,38.0,-113.125
118,19 ,49.0,-104.375
119,3 ,35.0,-111.875
120,2 ,45.0,-114.375
121,13 ,39.0,-103.125
122,16 ,41.0,-119.375
123,10 ,40.0,-116.875
124,10 ,42.0,-106.875
125,32 ,32.0,-121.875
126,17 ,49.0,-106.875
127,0 ,48.0,-123.125
128,5 ,39.0,-115.625
