,ELCC,latitude,longitude
0,10 ,48.0,-111.875
1,17 ,46.0,-120.625
2,5 ,45.0,-101.875
3,8 ,45.0,-108.125
4,10 ,38.0,-109.375
5,11 ,41.0,-119.375
6,17 ,48.0,-121.875
7,5 ,38.0,-101.875
8,13 ,37.0,-114.375
9,11 ,48.0,-114.375
10,14 ,44.0,-119.375
11,7 ,40.0,-111.875
12,11 ,43.0,-116.875
13,8 ,35.0,-109.375
14,5 ,36.0,-105.625
15,7 ,48.0,-104.375
16,22 ,33.0,-124.375
17,3 ,35.0,-101.875
18,16 ,43.0,-121.875
19,11 ,45.0,-114.375
20,8 ,45.0,-109.375
21,16 ,33.0,-118.125
22,19 ,46.0,-123.125
23,5 ,39.0,-104.375
24,11 ,44.0,-118.125
25,13 ,46.0,-115.625
26,5 ,34.0,-104.375
27,11 ,49.0,-114.375
28,21 ,39.0,-124.375
29,8 ,44.0,-113.125
30,8 ,42.0,-114.375
31,11 ,38.0,-114.375
32,8 ,34.0,-110.625
33,16 ,32.0,-118.125
34,21 ,44.0,-124.375
35,5 ,42.0,-105.625
36,10 ,47.0,-110.625
37,7 ,45.0,-105.625
38,8 ,43.0,-113.125
39,5 ,44.0,-101.875
40,5 ,33.0,-105.625
41,3 ,32.0,-103.125
42,10 ,41.0,-118.125
43,7 ,40.0,-106.875
44,21 ,33.0,-123.125
45,8 ,39.0,-114.375
46,3 ,33.0,-106.875
47,8 ,43.0,-111.875
48,16 ,45.0,-120.625
49,7 ,44.0,-106.875
50,13 ,43.0,-119.375
51,7 ,47.0,-111.875
52,10 ,48.0,-119.375
53,17 ,47.0,-123.125
54,7 ,38.0,-105.625
55,11 ,33.0,-113.125
56,11 ,44.0,-114.375
57,7 ,33.0,-110.625
58,7 ,42.0,-106.875
59,8 ,36.0,-109.375
60,13 ,38.0,-116.875
61,8 ,37.0,-108.125
62,4 ,32.0,-109.375
63,8 ,37.0,-109.375
64,17 ,33.0,-119.375
65,11 ,34.0,-114.375
66,10 ,36.0,-110.625
67,5 ,32.0,-101.875
68,10 ,42.0,-116.875
69,19 ,33.0,-120.625
70,5 ,36.0,-101.875
71,8 ,49.0,-108.125
72,17 ,44.0,-123.125
73,7 ,34.0,-108.125
74,22 ,36.0,-124.375
75,17 ,42.0,-121.875
76,13 ,46.0,-118.125
77,17 ,36.0,-120.625
78,5 ,39.0,-101.875
79,19 ,34.0,-121.875
80,8 ,40.0,-108.125
81,16 ,43.0,-120.625
82,10 ,33.0,-111.875
83,17 ,49.0,-124.375
84,10 ,49.0,-115.625
85,13 ,49.0,-119.375
86,8 ,35.0,-108.125
87,16 ,44.0,-120.625
88,10 ,45.0,-118.125
89,14 ,44.0,-121.875
90,8 ,37.0,-111.875
91,8 ,42.0,-110.625
92,16 ,48.0,-120.625
93,5 ,40.0,-101.875
94,21 ,35.0,-123.125
95,11 ,33.0,-114.375
96,17 ,34.0,-119.375
97,5 ,36.0,-104.375
98,5 ,48.0,-101.875
99,7 ,47.0,-105.625
100,10 ,40.0,-116.875
101,5 ,37.0,-105.625
102,11 ,32.0,-113.125
103,3 ,32.0,-108.125
104,5 ,34.0,-105.625
105,21 ,38.0,-123.125
106,8 ,37.0,-110.625
107,16 ,37.0,-120.625
108,5 ,48.0,-103.125
109,5 ,43.0,-103.125
110,5 ,42.0,-104.375
111,11 ,35.0,-114.375
112,7 ,44.0,-109.375
113,16 ,39.0,-120.625
114,19 ,41.0,-123.125
115,11 ,49.0,-113.125
116,21 ,43.0,-124.375
117,5 ,43.0,-106.875
118,19 ,47.0,-124.375
119,8 ,48.0,-108.125
120,19 ,46.0,-121.875
121,21 ,40.0,-124.375
122,10 ,48.0,-116.875
123,16 ,47.0,-121.875
124,22 ,37.0,-124.375
125,17 ,49.0,-123.125
126,5 ,40.0,-103.125
127,5 ,42.0,-103.125
128,13 ,36.0,-116.875
129,8 ,49.0,-106.875
130,7 ,40.0,-110.625
131,19 ,48.0,-123.125
132,10 ,32.0,-111.875
133,8 ,46.0,-111.875
134,10 ,36.0,-111.875
135,5 ,43.0,-104.375
136,19 ,33.0,-121.875
137,8 ,40.0,-109.375
138,16 ,41.0,-120.625
139,11 ,48.0,-113.125
140,14 ,32.0,-116.875
141,11 ,34.0,-113.125
142,7 ,43.0,-108.125
143,8 ,45.0,-110.625
144,13 ,45.0,-115.625
145,7 ,33.0,-109.375
146,21 ,37.0,-123.125
147,10 ,47.0,-115.625
148,13 ,46.0,-114.375
149,7 ,37.0,-106.875
150,11 ,44.0,-116.875
151,10 ,35.0,-113.125
152,5 ,45.0,-103.125
153,11 ,43.0,-118.125
154,19 ,32.0,-120.625
155,5 ,40.0,-104.375
156,10 ,32.0,-115.625
157,3 ,35.0,-103.125
158,5 ,41.0,-101.875
159,7 ,44.0,-105.625
160,5 ,40.0,-105.625
161,8 ,40.0,-115.625
162,7 ,35.0,-106.875
163,5 ,37.0,-103.125
164,18 ,39.0,-121.875
165,17 ,41.0,-121.875
166,8 ,40.0,-113.125
167,5 ,46.0,-101.875
168,22 ,35.0,-124.375
169,17 ,32.0,-119.375
170,5 ,41.0,-103.125
171,14 ,35.0,-119.375
172,8 ,40.0,-114.375
173,14 ,46.0,-119.375
174,16 ,47.0,-120.625
175,5 ,34.0,-103.125
176,10 ,34.0,-111.875
177,20 ,39.0,-123.125
178,3 ,34.0,-101.875
179,11 ,42.0,-118.125
180,13 ,37.0,-115.625
181,13 ,34.0,-115.625
182,13 ,36.0,-115.625
183,10 ,41.0,-116.875
184,11 ,47.0,-114.375
185,10 ,45.0,-111.875
186,19 ,45.0,-124.375
187,3 ,33.0,-103.125
188,16 ,34.0,-118.125
189,8 ,41.0,-115.625
190,21 ,32.0,-123.125
191,8 ,43.0,-114.375
192,5 ,43.0,-105.625
193,19 ,36.0,-121.875
194,5 ,38.0,-104.375
195,8 ,46.0,-106.875
196,13 ,39.0,-119.375
197,19 ,37.0,-121.875
198,19 ,46.0,-124.375
199,10 ,41.0,-111.875
200,16 ,36.0,-119.375
201,10 ,39.0,-109.375
202,17 ,42.0,-123.125
203,10 ,39.0,-115.625
204,21 ,36.0,-123.125
205,10 ,35.0,-111.875
206,16 ,38.0,-120.625
207,10 ,38.0,-110.625
208,8 ,49.0,-109.375
209,5 ,42.0,-101.875
210,5 ,44.0,-104.375
211,7 ,46.0,-105.625
