,ELCC,latitude,longitude
0,28 ,45.0,-116.875
1,28 ,37.0,-118.125
2,24 ,45.5,-115.0
3,33 ,40.5,-123.125
4,24 ,45.0,-114.375
5,33 ,46.0,-120.625
6,17 ,45.5,-103.75
7,25 ,34.5,-115.0
8,35 ,32.5,-123.125
9,35 ,34.0,-118.75
10,19 ,39.0,-108.125
11,16 ,47.0,-101.875
12,32 ,41.0,-120.625
13,21 ,42.5,-106.875
14,17 ,31.5,-102.5
15,19 ,47.0,-105.0
16,19 ,49.5,-105.0
17,35 ,47.0,-124.375
18,19 ,48.0,-105.0
19,17 ,41.5,-101.875
20,30 ,44.5,-119.375
21,17 ,43.0,-103.75
22,33 ,48.5,-121.25
23,32 ,49.0,-120.0
24,36 ,34.0,-125.0
25,30 ,49.0,-119.375
26,16 ,34.0,-106.25
27,22 ,32.0,-113.125
28,17 ,40.0,-105.625
29,33 ,44.5,-122.5
30,36 ,33.5,-123.125
31,17 ,37.5,-108.125
32,21 ,37.5,-109.375
33,19 ,41.5,-107.5
34,27 ,41.5,-115.0
35,30 ,45.5,-118.75
36,17 ,42.0,-103.125
37,35 ,39.0,-122.5
38,16 ,37.5,-106.875
39,21 ,46.0,-108.125
40,17 ,46.0,-104.375
41,25 ,37.0,-115.625
42,33 ,35.0,-120.0
43,32 ,36.5,-118.75
44,24 ,37.5,-115.625
45,16 ,38.0,-107.5
46,17 ,49.0,-103.75
47,21 ,36.5,-109.375
48,21 ,46.5,-106.25
49,24 ,35.0,-113.75
50,25 ,42.5,-111.25
51,21 ,31.5,-112.5
52,19 ,40.0,-110.0
53,25 ,31.5,-115.625
54,28 ,44.5,-116.25
55,36 ,42.5,-124.375
56,30 ,37.0,-120.625
57,28 ,42.5,-118.125
58,25 ,46.0,-115.625
59,16 ,32.0,-103.75
60,17 ,39.5,-105.625
61,21 ,37.0,-110.625
62,36 ,37.5,-123.75
63,30 ,40.5,-119.375
64,17 ,39.0,-106.25
65,19 ,37.5,-108.75
66,17 ,47.5,-103.75
67,16 ,32.5,-101.875
68,28 ,38.5,-118.75
69,24 ,49.5,-111.25
70,33 ,32.0,-121.875
71,32 ,39.0,-121.25
72,33 ,40.5,-121.875
73,19 ,40.5,-108.75
74,19 ,40.5,-103.125
75,16 ,35.5,-102.5
76,16 ,32.0,-111.25
77,25 ,35.5,-116.25
78,35 ,43.0,-124.375
79,35 ,36.0,-121.875
80,25 ,48.5,-117.5
81,36 ,39.0,-125.0
82,24 ,45.5,-113.125
83,16 ,37.0,-104.375
84,35 ,45.5,-122.5
85,17 ,41.5,-102.5
86,30 ,47.5,-118.125
87,14 ,33.0,-105.625
88,17 ,41.5,-104.375
89,19 ,45.5,-110.0
90,36 ,32.5,-120.0
91,17 ,34.5,-106.875
92,16 ,48.5,-102.5
93,17 ,34.0,-102.5
94,32 ,41.0,-121.875
95,27 ,48.0,-113.75
96,17 ,34.5,-111.875
97,17 ,39.0,-103.75
98,24 ,39.0,-115.0
99,16 ,32.0,-102.5
100,19 ,33.5,-111.25
101,33 ,49.0,-125.0
102,32 ,42.0,-120.0
103,32 ,44.0,-121.875
104,28 ,42.5,-118.75
105,24 ,43.5,-110.0
106,17 ,35.5,-107.5
107,28 ,43.0,-115.625
108,16 ,37.0,-103.125
109,16 ,38.0,-102.5
110,32 ,41.0,-122.5
111,22 ,46.0,-111.875
112,30 ,47.5,-119.375
113,17 ,36.5,-106.875
114,22 ,47.5,-109.375
115,19 ,48.5,-104.375
116,17 ,45.0,-104.375
117,17 ,44.0,-107.5
118,30 ,41.5,-119.375
119,30 ,42.0,-118.125
120,24 ,33.5,-113.125
121,36 ,38.5,-122.5
122,25 ,38.5,-116.25
123,16 ,35.5,-105.625
124,22 ,46.5,-110.625
125,38 ,38.0,-123.125
126,35 ,33.5,-118.75
127,19 ,45.5,-106.875
128,21 ,36.0,-111.25
129,21 ,38.5,-112.5
130,27 ,35.5,-116.875
131,32 ,47.5,-120.0
132,17 ,43.5,-102.5
133,27 ,32.0,-116.25
134,16 ,33.0,-105.0
135,32 ,43.0,-120.0
136,28 ,44.0,-116.875
137,17 ,39.0,-105.0
138,27 ,49.5,-115.625
139,16 ,35.0,-108.75
140,27 ,37.5,-117.5
141,17 ,40.5,-110.0
142,21 ,46.5,-108.125
143,16 ,37.5,-102.5
144,27 ,44.0,-115.625
145,17 ,42.0,-102.5
146,28 ,48.0,-116.25
147,33 ,44.0,-123.125
148,17 ,46.5,-104.375
149,14 ,49.0,-101.875
150,35 ,35.5,-123.125
151,21 ,45.5,-105.625
152,19 ,46.0,-105.0
153,32 ,49.0,-122.5
154,35 ,45.0,-123.125
155,35 ,46.0,-123.75
156,17 ,31.5,-106.875
157,32 ,49.5,-125.0
158,16 ,36.0,-105.625
159,17 ,47.0,-103.75
160,17 ,37.0,-107.5
161,17 ,45.0,-103.75
162,38 ,34.5,-125.0
163,16 ,47.0,-102.5
164,16 ,38.0,-105.625
165,24 ,36.0,-115.0
166,25 ,32.5,-115.0
167,36 ,43.0,-125.0
168,21 ,42.0,-108.125
169,14 ,32.0,-107.5
170,28 ,43.5,-116.25
171,19 ,39.5,-103.125
172,32 ,35.5,-120.0
173,32 ,36.0,-120.0
174,25 ,37.0,-115.0
175,33 ,41.0,-123.125
176,17 ,33.5,-106.875
177,33 ,45.5,-120.625
178,19 ,47.5,-104.375
179,25 ,44.0,-113.125
180,25 ,42.0,-111.875
181,35 ,34.5,-120.625
182,27 ,37.0,-117.5
183,16 ,35.0,-105.0
184,32 ,43.5,-120.625
185,16 ,45.5,-101.875
186,27 ,42.5,-113.75
187,32 ,48.0,-120.0
188,17 ,43.5,-105.625
189,30 ,37.0,-120.0
190,17 ,42.5,-104.375
191,17 ,39.0,-104.375
192,35 ,31.5,-125.0
193,14 ,49.5,-101.875
194,16 ,38.5,-104.375
195,16 ,37.5,-105.0
196,21 ,42.5,-107.5
197,27 ,33.0,-115.625
198,33 ,46.5,-121.25
199,27 ,44.5,-115.0
200,33 ,48.0,-124.375
201,35 ,42.0,-123.75
202,22 ,48.0,-106.875
203,35 ,31.5,-123.125
204,19 ,44.5,-108.75
205,16 ,37.5,-103.125
206,22 ,46.5,-110.0
207,22 ,47.0,-110.0
208,33 ,37.5,-121.875
209,28 ,47.0,-116.25
210,21 ,42.5,-108.125
211,32 ,42.5,-123.125
212,27 ,41.5,-115.625
213,35 ,44.0,-123.75
214,25 ,43.5,-111.25
215,21 ,49.5,-109.375
216,21 ,47.0,-106.875
217,17 ,37.5,-105.625
218,16 ,34.5,-102.5
219,22 ,45.0,-111.25
220,27 ,42.5,-115.0
221,36 ,33.0,-124.375
222,33 ,47.0,-123.125
223,22 ,40.0,-115.0
224,35 ,36.0,-123.75
225,30 ,40.5,-118.125
226,33 ,47.5,-123.75
227,24 ,45.0,-111.875
228,27 ,43.0,-113.125
229,25 ,34.5,-114.375
230,25 ,32.0,-115.625
231,33 ,49.5,-123.125
232,16 ,32.5,-106.25
233,30 ,40.5,-118.75
234,30 ,40.0,-118.75
235,24 ,45.5,-114.375
236,32 ,49.5,-121.875
237,28 ,43.5,-115.625
238,24 ,47.0,-113.125
239,33 ,42.0,-121.875
240,36 ,34.0,-123.125
241,17 ,36.5,-106.25
242,22 ,49.0,-108.75
243,36 ,37.5,-124.375
244,22 ,43.0,-110.0
245,22 ,40.5,-115.0
246,17 ,40.0,-110.625
247,19 ,39.5,-108.125
248,35 ,31.5,-118.125
249,16 ,35.5,-103.75
250,16 ,44.0,-105.625
251,27 ,35.5,-115.625
252,13 ,33.5,-107.5
253,16 ,35.0,-111.875
254,14 ,31.5,-109.375
255,19 ,45.5,-104.375
256,32 ,37.5,-121.25
257,19 ,43.5,-108.75
