,ELCC,latitude,longitude
0,24 ,38.0,-115.0
1,5 ,37.5,-107.5
2,17 ,46.5,-104.375
3,5 ,39.5,-106.25
4,22 ,40.5,-103.125
5,5 ,36.5,-119.375
6,19 ,38.5,-110.0
7,0 ,48.0,-122.5
8,21 ,35.0,-116.875
9,13 ,40.5,-107.5
10,22 ,31.5,-108.75
11,17 ,49.0,-110.0
12,17 ,35.5,-115.0
13,14 ,47.0,-110.0
14,11 ,44.0,-108.75
15,13 ,36.0,-116.875
16,5 ,45.5,-118.125
17,27 ,40.0,-101.875
18,13 ,33.0,-110.625
19,17 ,40.0,-110.625
20,11 ,36.0,-105.625
21,2 ,44.0,-123.125
22,13 ,44.0,-103.125
23,2 ,47.0,-114.375
24,14 ,32.0,-110.625
25,53 ,41.0,-125.0
26,25 ,37.0,-120.625
27,7 ,39.0,-118.75
28,2 ,44.5,-116.25
29,8 ,40.0,-120.0
30,21 ,32.5,-112.5
31,21 ,49.0,-107.5
32,27 ,35.0,-104.375
33,13 ,36.5,-108.125
34,16 ,32.0,-115.0
35,16 ,38.0,-115.625
36,5 ,40.0,-107.5
37,33 ,34.0,-102.5
38,2 ,49.0,-122.5
39,11 ,45.5,-107.5
40,7 ,43.0,-121.25
41,14 ,46.0,-119.375
42,22 ,31.5,-111.25
43,13 ,37.5,-110.0
44,7 ,40.0,-105.625
45,2 ,46.0,-116.25
46,10 ,34.0,-111.25
47,3 ,41.5,-123.125
48,10 ,42.5,-119.375
49,3 ,46.0,-121.875
50,17 ,33.0,-107.5
51,11 ,36.5,-105.625
52,13 ,41.5,-113.125
53,38 ,39.5,-101.875
54,19 ,48.0,-111.875
55,19 ,34.0,-113.75
56,53 ,31.5,-122.5
57,19 ,49.5,-109.375
58,55 ,36.0,-124.375
59,60 ,38.0,-125.0
60,5 ,41.0,-118.125
61,11 ,32.0,-116.875
62,10 ,42.0,-119.375
63,25 ,35.0,-117.5
64,3 ,39.0,-106.875
65,14 ,35.0,-107.5
66,8 ,47.5,-120.0
67,22 ,39.0,-121.875
68,13 ,40.5,-121.875
69,14 ,41.5,-107.5
70,39 ,35.5,-102.5
71,3 ,45.5,-113.125
72,2 ,45.5,-113.75
73,14 ,33.5,-118.75
74,17 ,46.5,-109.375
75,13 ,40.5,-113.75
76,28 ,33.0,-103.125
77,10 ,38.5,-112.5
78,28 ,33.0,-103.75
79,3 ,46.0,-123.125
80,16 ,49.5,-110.625
81,17 ,46.0,-104.375
82,19 ,42.5,-106.875
83,11 ,43.0,-108.75
84,10 ,43.0,-120.0
85,14 ,31.5,-114.375
86,8 ,37.0,-106.875
87,8 ,35.5,-113.75
88,16 ,36.5,-120.625
89,2 ,40.0,-106.875
90,28 ,49.5,-103.75
91,3 ,49.0,-123.75
92,16 ,32.5,-114.375
93,13 ,43.5,-101.875
94,24 ,44.0,-120.625
95,17 ,32.5,-113.75
96,53 ,35.5,-123.125
97,19 ,38.0,-117.5
98,10 ,40.5,-123.75
99,1 ,49.0,-120.0
100,11 ,38.0,-108.75
101,13 ,39.5,-115.625
102,21 ,36.5,-115.0
103,13 ,38.0,-110.625
104,21 ,48.0,-106.25
105,22 ,42.0,-124.375
106,5 ,36.5,-111.875
107,47 ,33.0,-125.0
108,19 ,37.0,-115.625
109,32 ,32.5,-102.5
110,14 ,46.5,-106.875
111,17 ,45.0,-102.5
112,0 ,49.5,-118.125
113,11 ,33.5,-110.625
114,24 ,41.0,-103.75
115,53 ,33.5,-122.5
116,2 ,49.5,-122.5
117,38 ,32.5,-119.375
118,11 ,46.0,-107.5
119,5 ,41.5,-123.75
120,14 ,33.5,-111.25
121,27 ,34.5,-108.75
122,8 ,40.5,-113.125
123,25 ,48.5,-110.625
124,8 ,37.5,-111.25
125,11 ,38.0,-106.25
126,7 ,38.5,-106.875
127,19 ,36.5,-115.625
128,8 ,41.0,-110.0
129,13 ,47.5,-119.375
130,49 ,33.5,-120.0
131,7 ,40.5,-106.25
132,16 ,42.5,-124.375
133,13 ,32.5,-108.75
134,27 ,31.5,-118.125
135,33 ,31.5,-103.75
136,22 ,38.5,-113.125
137,17 ,35.0,-115.625
138,5 ,34.0,-118.125
139,38 ,37.0,-101.875
140,21 ,33.5,-113.75
141,10 ,40.5,-116.25
142,16 ,31.5,-110.0
143,16 ,45.5,-104.375
144,19 ,47.0,-108.125
145,3 ,41.5,-111.875
146,13 ,41.5,-108.125
147,55 ,32.5,-121.875
148,16 ,36.0,-108.125
149,19 ,46.5,-103.75
150,49 ,32.5,-120.0
151,39 ,36.5,-101.875
152,8 ,41.0,-115.625
153,7 ,40.0,-116.875
154,17 ,32.0,-117.5
