,ELCC,latitude,longitude
0,38 ,47.0,-116.875
1,33 ,48.0,-110.625
2,32 ,45.0,-113.125
3,42 ,33.0,-121.875
4,30 ,38.0,-115.625
5,25 ,38.0,-103.125
6,22 ,33.0,-106.875
7,42 ,34.0,-119.375
8,33 ,44.0,-111.875
9,33 ,34.0,-114.375
10,22 ,34.0,-105.625
11,25 ,38.0,-108.125
12,32 ,39.0,-115.625
13,44 ,44.0,-124.375
14,27 ,41.0,-108.125
15,33 ,32.0,-115.625
16,30 ,39.0,-114.375
17,27 ,47.0,-105.625
18,22 ,32.0,-106.875
19,24 ,44.0,-105.625
20,22 ,36.0,-105.625
21,36 ,46.0,-118.125
22,25 ,49.0,-104.375
23,44 ,33.0,-124.375
24,33 ,48.0,-111.875
25,22 ,47.0,-101.875
26,46 ,32.0,-119.375
27,27 ,43.0,-108.125
28,35 ,43.0,-111.875
29,27 ,45.0,-110.625
30,25 ,45.0,-103.125
31,41 ,46.0,-123.125
32,25 ,41.0,-104.375
33,25 ,43.0,-105.625
34,33 ,35.0,-115.625
35,30 ,33.0,-113.125
36,39 ,37.0,-121.875
37,24 ,37.0,-105.625
38,28 ,37.0,-111.875
39,25 ,45.0,-109.375
40,41 ,45.0,-120.625
41,44 ,33.0,-120.625
42,24 ,39.0,-101.875
43,27 ,41.0,-106.875
44,27 ,39.0,-111.875
45,36 ,37.0,-120.625
46,42 ,36.0,-121.875
47,32 ,46.0,-115.625
48,24 ,44.0,-101.875
49,25 ,43.0,-103.125
50,44 ,37.0,-124.375
51,32 ,49.0,-109.375
52,25 ,34.0,-103.125
53,22 ,49.0,-103.125
54,38 ,42.0,-118.125
55,42 ,32.0,-118.125
56,35 ,46.0,-116.875
57,27 ,41.0,-103.125
58,25 ,40.0,-101.875
59,41 ,40.0,-121.875
60,33 ,49.0,-116.875
61,22 ,37.0,-101.875
62,25 ,39.0,-103.125
63,22 ,32.0,-109.375
64,27 ,48.0,-105.625
65,44 ,34.0,-123.125
66,24 ,37.0,-104.375
67,33 ,40.0,-116.875
68,39 ,41.0,-121.875
69,41 ,44.0,-123.125
70,38 ,42.0,-119.375
71,28 ,48.0,-106.875
72,25 ,46.0,-104.375
73,42 ,47.0,-124.375
74,28 ,46.0,-111.875
75,46 ,36.0,-124.375
76,25 ,45.0,-108.125
77,33 ,41.0,-113.125
78,21 ,32.0,-108.125
79,44 ,37.0,-123.125
80,38 ,44.0,-118.125
81,39 ,41.0,-120.625
82,28 ,39.0,-108.125
83,22 ,35.0,-104.375
84,27 ,36.0,-111.875
85,38 ,36.0,-118.125
86,35 ,43.0,-113.125
87,38 ,40.0,-120.625
88,24 ,48.0,-103.125
89,28 ,37.0,-109.375
90,28 ,38.0,-109.375
91,46 ,34.0,-124.375
92,22 ,32.0,-104.375
93,24 ,35.0,-109.375
94,25 ,45.0,-105.625
95,47 ,41.0,-124.375
96,27 ,41.0,-109.375
97,32 ,48.0,-109.375
98,38 ,40.0,-118.125
99,30 ,48.0,-108.125
100,39 ,43.0,-120.625
101,39 ,48.0,-121.875
102,32 ,49.0,-110.625
103,40 ,42.0,-121.875
104,24 ,38.0,-101.875
105,33 ,39.0,-116.875
106,38 ,38.0,-119.375
107,36 ,42.0,-115.625
108,25 ,37.0,-106.875
109,27 ,36.0,-113.125
110,35 ,38.0,-116.875
111,35 ,44.0,-113.125
112,41 ,38.0,-121.875
113,22 ,32.0,-103.125
114,44 ,34.0,-121.875
115,25 ,40.0,-105.625
116,27 ,46.0,-105.625
117,39 ,42.0,-120.625
118,33 ,49.0,-115.625
119,32 ,45.0,-114.375
120,28 ,43.0,-109.375
121,39 ,32.0,-116.875
122,35 ,48.0,-114.375
123,33 ,38.0,-118.125
124,22 ,33.0,-103.125
125,25 ,39.0,-104.375
126,22 ,35.0,-111.875
