,ELCC,latitude,longitude
0,7 ,42.0,-113.125
1,10 ,39.0,-113.125
2,2 ,35.0,-105.625
3,8 ,37.0,-110.625
4,30 ,34.0,-121.875
5,0 ,41.0,-123.125
6,14 ,36.0,-115.625
7,10 ,44.0,-111.875
8,10 ,44.0,-110.625
9,3 ,45.0,-119.375
10,5 ,42.0,-118.125
11,13 ,42.0,-110.625
12,3 ,48.0,-119.375
13,5 ,41.0,-106.875
14,7 ,40.0,-101.875
15,2 ,37.0,-119.375
16,14 ,36.0,-116.875
17,13 ,47.0,-109.375
18,3 ,41.0,-105.625
19,2 ,36.0,-105.625
20,25 ,49.0,-101.875
21,5 ,32.0,-105.625
22,10 ,40.0,-120.625
23,3 ,37.0,-105.625
24,19 ,35.0,-101.875
25,27 ,49.0,-105.625
26,7 ,35.0,-109.375
27,2 ,36.0,-108.125
28,10 ,38.0,-119.375
29,2 ,46.0,-116.875
30,8 ,35.0,-103.125
31,0 ,48.0,-121.875
32,2 ,49.0,-120.625
33,5 ,38.0,-104.375
34,13 ,36.0,-101.875
35,10 ,37.0,-114.375
36,11 ,32.0,-104.375
37,24 ,48.0,-104.375
38,13 ,34.0,-103.125
39,3 ,33.0,-109.375
40,8 ,37.0,-111.875
41,10 ,44.0,-113.125
42,28 ,36.0,-123.125
43,7 ,47.0,-111.875
44,14 ,37.0,-101.875
45,5 ,32.0,-113.125
46,8 ,32.0,-114.375
47,3 ,41.0,-118.125
48,8 ,41.0,-108.125
49,11 ,35.0,-120.625
50,0 ,45.0,-116.875
51,3 ,41.0,-119.375
52,2 ,37.0,-118.125
53,7 ,43.0,-103.125
54,33 ,32.0,-121.875
55,14 ,38.0,-101.875
56,8 ,47.0,-110.625
57,3 ,45.0,-110.625
58,10 ,44.0,-104.375
59,3 ,46.0,-118.125
60,2 ,48.0,-124.375
61,3 ,35.0,-108.125
62,10 ,45.0,-105.625
63,14 ,42.0,-124.375
64,5 ,32.0,-109.375
65,5 ,48.0,-115.625
66,2 ,35.0,-119.375
67,7 ,44.0,-109.375
68,27 ,49.0,-103.125
69,17 ,38.0,-116.875
70,19 ,47.0,-101.875
71,0 ,44.0,-116.875
72,7 ,36.0,-110.625
73,0 ,45.0,-121.875
74,8 ,45.0,-124.375
75,10 ,44.0,-108.125
76,5 ,43.0,-116.875
77,11 ,43.0,-113.125
78,5 ,39.0,-109.375
79,28 ,35.0,-124.375
80,13 ,48.0,-110.625
81,5 ,45.0,-111.875
82,8 ,35.0,-114.375
83,7 ,41.0,-110.625
84,10 ,33.0,-103.125
85,5 ,40.0,-115.625
86,19 ,49.0,-108.125
87,3 ,40.0,-116.875
88,11 ,36.0,-118.125
89,3 ,38.0,-118.125
90,3 ,46.0,-123.125
91,8 ,33.0,-106.875
92,3 ,45.0,-108.125
93,5 ,40.0,-113.125
94,8 ,49.0,-114.375
95,5 ,41.0,-114.375
96,5 ,43.0,-123.125
97,32 ,32.0,-120.625
98,8 ,34.0,-116.875
99,10 ,40.0,-110.625
100,2 ,33.0,-105.625
101,17 ,49.0,-110.625
102,21 ,47.0,-103.125
103,0 ,49.0,-121.875
104,0 ,40.0,-105.625
105,2 ,47.0,-121.875
106,11 ,49.0,-111.875
107,5 ,47.0,-114.375
108,10 ,33.0,-118.125
109,0 ,40.0,-123.125
110,25 ,32.0,-119.375
111,5 ,32.0,-111.875
112,2 ,39.0,-118.125
113,16 ,42.0,-109.375
114,3 ,46.0,-119.375
115,2 ,45.0,-118.125
116,7 ,37.0,-104.375
117,5 ,42.0,-116.875
118,32 ,40.0,-124.375
119,8 ,34.0,-111.875
120,13 ,47.0,-105.625
121,5 ,36.0,-109.375
122,3 ,44.0,-120.625
123,19 ,49.0,-109.375
124,16 ,38.0,-114.375
125,13 ,32.0,-101.875
126,2 ,39.0,-108.125
127,5 ,41.0,-103.125
128,7 ,34.0,-115.625
129,3 ,42.0,-121.875
130,2 ,38.0,-108.125
131,5 ,47.0,-124.375
132,8 ,44.0,-124.375
133,10 ,43.0,-124.375
134,2 ,39.0,-123.125
135,7 ,41.0,-101.875
136,10 ,33.0,-101.875
137,28 ,34.0,-124.375
138,5 ,39.0,-111.875
139,5 ,34.0,-105.625
140,7 ,33.0,-110.625
141,11 ,43.0,-105.625
142,10 ,38.0,-103.125
143,16 ,42.0,-106.875
144,32 ,39.0,-124.375
145,2 ,39.0,-105.625
146,10 ,49.0,-113.125
147,3 ,39.0,-119.375
148,7 ,41.0,-121.875
149,2 ,36.0,-119.375
150,5 ,42.0,-111.875
151,2 ,45.0,-123.125
152,0 ,49.0,-119.375
153,3 ,38.0,-105.625
154,2 ,40.0,-106.875
155,28 ,33.0,-124.375
156,2 ,38.0,-106.875
157,19 ,48.0,-106.875
158,7 ,33.0,-116.875
159,5 ,37.0,-108.125
160,11 ,45.0,-106.875
161,3 ,39.0,-104.375
162,2 ,33.0,-115.625
163,8 ,42.0,-104.375
164,3 ,32.0,-110.625
165,2 ,40.0,-108.125
166,11 ,46.0,-105.625
167,3 ,44.0,-119.375
168,7 ,41.0,-120.625
169,10 ,33.0,-104.375
170,7 ,41.0,-104.375
171,30 ,33.0,-120.625
172,3 ,37.0,-109.375
173,27 ,34.0,-120.625
174,2 ,42.0,-123.125
175,5 ,42.0,-115.625
176,5 ,45.0,-120.625
177,7 ,46.0,-109.375
178,5 ,46.0,-113.125
179,8 ,45.0,-113.125
180,13 ,43.0,-115.625
181,3 ,43.0,-119.375
182,5 ,48.0,-118.125
183,14 ,46.0,-103.125
184,8 ,35.0,-116.875
185,5 ,44.0,-106.875
186,7 ,36.0,-111.875
187,10 ,45.0,-104.375
188,5 ,39.0,-103.125
189,30 ,35.0,-123.125
190,2 ,46.0,-115.625
191,30 ,32.0,-123.125
192,3 ,46.0,-120.625
193,3 ,41.0,-116.875
194,16 ,37.0,-115.625
195,16 ,47.0,-104.375
196,5 ,49.0,-115.625
197,8 ,40.0,-109.375
198,2 ,35.0,-106.875
199,16 ,48.0,-109.375
200,10 ,39.0,-110.625
201,7 ,44.0,-101.875
202,16 ,43.0,-114.375
203,5 ,35.0,-110.625
204,0 ,48.0,-123.125
205,10 ,39.0,-121.875
206,10 ,45.0,-103.125
207,16 ,32.0,-103.125
208,5 ,34.0,-118.125
209,3 ,32.0,-108.125
210,13 ,46.0,-104.375
211,14 ,34.0,-104.375
212,2 ,47.0,-120.625
213,3 ,44.0,-115.625
214,3 ,48.0,-116.875
215,27 ,49.0,-104.375
216,24 ,37.0,-123.125
217,28 ,37.0,-124.375
218,2 ,44.0,-121.875
219,10 ,41.0,-109.375
220,10 ,48.0,-111.875
221,2 ,46.0,-121.875
222,7 ,34.0,-114.375
223,5 ,35.0,-115.625
224,11 ,35.0,-113.125
225,2 ,41.0,-113.125
226,7 ,42.0,-119.375
227,8 ,46.0,-108.125
228,5 ,37.0,-106.875
229,5 ,46.0,-110.625
230,13 ,35.0,-118.125
231,28 ,36.0,-124.375
232,5 ,42.0,-103.125
233,25 ,38.0,-123.125
