,ELCC,latitude,longitude
0,0 ,45.5,-116.875
1,10 ,34.5,-113.75
2,2 ,48.0,-124.375
3,10 ,41.0,-108.125
4,2 ,42.0,-122.5
5,5 ,45.0,-118.75
6,3 ,47.0,-114.375
7,7 ,41.5,-103.75
8,42 ,35.5,-122.5
9,30 ,31.5,-123.75
10,39 ,35.5,-123.75
11,7 ,33.0,-110.625
12,3 ,42.5,-120.0
13,7 ,40.0,-122.5
14,7 ,32.5,-117.5
15,21 ,46.0,-103.125
16,5 ,48.0,-115.625
17,13 ,45.0,-101.875
18,3 ,37.5,-106.25
19,5 ,39.5,-103.125
20,14 ,42.5,-114.375
21,8 ,44.5,-111.25
22,14 ,46.5,-106.875
23,2 ,48.5,-117.5
24,3 ,42.5,-122.5
25,2 ,33.5,-108.75
26,25 ,35.5,-117.5
27,7 ,45.5,-111.875
28,21 ,38.0,-101.875
29,8 ,40.5,-121.25
30,5 ,34.5,-116.25
31,2 ,46.0,-121.875
32,14 ,36.0,-116.25
33,22 ,49.5,-110.0
34,35 ,36.0,-122.5
35,35 ,33.5,-125.0
36,5 ,41.5,-115.0
37,3 ,41.0,-123.75
38,10 ,41.5,-105.625
39,38 ,35.5,-124.375
40,46 ,38.5,-124.375
41,2 ,35.5,-106.25
42,0 ,49.5,-119.375
43,21 ,38.0,-116.25
44,2 ,36.5,-120.0
45,7 ,46.0,-110.0
46,13 ,43.0,-106.875
47,5 ,34.0,-118.125
48,8 ,41.5,-114.375
49,2 ,42.5,-121.875
50,3 ,36.5,-108.75
51,7 ,32.0,-105.625
52,3 ,45.5,-113.75
53,3 ,44.0,-106.875
54,0 ,40.0,-123.125
55,13 ,44.5,-105.625
56,30 ,49.0,-106.875
57,10 ,32.0,-114.375
58,13 ,35.0,-104.375
59,21 ,32.0,-103.125
60,17 ,42.5,-124.375
61,30 ,49.0,-101.875
62,2 ,48.0,-120.625
63,22 ,32.0,-118.125
64,14 ,32.5,-101.875
65,7 ,31.5,-111.875
66,16 ,36.0,-115.625
67,2 ,35.0,-118.75
68,11 ,32.0,-115.0
69,5 ,31.5,-108.75
70,10 ,42.5,-112.5
71,3 ,39.0,-123.125
72,22 ,47.5,-105.0
73,7 ,36.5,-107.5
74,13 ,43.0,-105.625
75,7 ,31.5,-111.25
76,11 ,39.5,-115.0
77,2 ,44.0,-123.125
78,41 ,38.0,-125.0
79,42 ,33.0,-121.875
80,13 ,45.5,-106.25
81,8 ,39.0,-110.0
82,19 ,35.0,-117.5
83,41 ,33.0,-123.125
84,0 ,46.5,-121.875
85,2 ,47.5,-121.25
86,10 ,42.5,-115.625
87,3 ,40.0,-113.75
88,17 ,48.5,-111.875
89,7 ,40.5,-120.625
90,32 ,32.0,-118.75
91,2 ,35.0,-106.25
92,28 ,49.5,-107.5
93,3 ,45.0,-123.125
94,2 ,39.5,-108.125
95,3 ,40.5,-118.125
96,7 ,31.5,-115.0
97,21 ,48.5,-110.625
98,5 ,33.0,-109.375
99,11 ,37.5,-111.875
100,7 ,31.5,-116.875
101,3 ,46.0,-123.75
102,10 ,38.5,-121.25
103,7 ,44.0,-114.375
104,25 ,49.0,-108.125
105,14 ,46.0,-105.0
106,2 ,39.0,-105.625
107,8 ,34.0,-113.75
108,3 ,38.5,-108.75
109,13 ,44.5,-125.0
110,10 ,37.5,-103.75
111,39 ,33.5,-123.75
112,13 ,40.5,-109.375
113,19 ,48.5,-111.25
114,7 ,46.0,-124.375
115,10 ,38.0,-119.375
116,17 ,47.0,-106.25
117,38 ,34.0,-121.25
118,2 ,43.0,-121.875
119,7 ,36.5,-111.875
120,32 ,37.0,-122.5
121,10 ,37.0,-112.5
122,5 ,32.0,-111.25
123,21 ,38.0,-113.75
124,39 ,33.5,-120.0
125,8 ,43.0,-123.75
126,11 ,39.5,-121.875
127,32 ,48.0,-103.75
128,10 ,41.0,-101.875
