,ELCC,latitude,longitude
0,47 ,31.5,-124.375
1,17 ,33.5,-115.625
2,19 ,45.0,-101.875
3,21 ,38.0,-103.125
4,16 ,40.0,-110.625
5,3 ,44.5,-111.25
6,11 ,41.0,-113.125
7,19 ,37.5,-104.375
8,10 ,42.0,-116.875
9,3 ,44.5,-118.75
10,16 ,35.0,-118.125
11,13 ,35.5,-113.125
12,11 ,35.5,-118.75
13,53 ,31.5,-121.875
14,16 ,38.5,-116.875
15,30 ,34.0,-106.25
16,11 ,47.0,-124.375
17,19 ,47.0,-109.375
18,19 ,32.5,-109.375
19,13 ,37.0,-106.875
20,2 ,40.5,-111.875
21,5 ,37.0,-111.875
22,8 ,38.5,-105.0
23,16 ,32.5,-115.625
24,7 ,39.5,-119.375
25,17 ,45.5,-103.125
26,19 ,48.0,-101.875
27,52 ,34.5,-123.75
28,5 ,48.5,-122.5
29,8 ,44.0,-108.125
30,0 ,45.0,-115.0
31,2 ,44.5,-115.0
32,52 ,35.5,-125.0
33,24 ,37.0,-105.0
34,8 ,41.5,-115.625
35,5 ,40.5,-112.5
36,3 ,49.0,-114.375
37,2 ,48.5,-121.875
38,39 ,31.5,-102.5
39,14 ,41.0,-121.25
40,32 ,34.5,-109.375
41,2 ,49.5,-115.0
42,0 ,46.0,-114.375
43,14 ,41.5,-104.375
44,27 ,38.0,-113.75
45,19 ,37.0,-120.625
46,19 ,47.0,-125.0
47,11 ,43.0,-119.375
48,10 ,38.0,-112.5
49,16 ,43.5,-120.625
50,7 ,43.5,-118.125
51,8 ,35.0,-119.375
52,7 ,40.5,-119.375
53,22 ,49.0,-111.875
54,55 ,37.0,-125.0
55,30 ,34.0,-102.5
56,14 ,46.5,-124.375
57,10 ,39.5,-115.0
58,5 ,46.5,-111.25
59,13 ,42.0,-119.375
60,50 ,35.5,-122.5
61,17 ,33.0,-106.25
62,53 ,40.0,-124.375
63,32 ,39.0,-101.875
64,21 ,42.0,-107.5
65,3 ,47.5,-121.875
66,10 ,37.0,-111.25
67,52 ,33.5,-123.75
68,3 ,44.5,-110.0
69,3 ,48.5,-114.375
70,11 ,43.5,-108.125
71,50 ,35.5,-123.75
72,14 ,43.0,-102.5
73,14 ,37.5,-108.75
74,17 ,45.0,-102.5
75,17 ,39.5,-112.5
76,5 ,47.5,-122.5
77,36 ,34.5,-120.625
78,11 ,41.0,-110.625
79,2 ,47.0,-115.0
80,22 ,34.5,-110.625
81,5 ,40.5,-106.25
82,17 ,32.5,-110.0
83,25 ,49.5,-106.25
84,25 ,37.0,-116.25
85,16 ,41.5,-105.625
86,8 ,37.5,-107.5
87,10 ,44.0,-119.375
88,7 ,39.0,-104.375
89,2 ,48.0,-120.0
90,17 ,47.5,-108.125
91,7 ,38.5,-120.0
92,30 ,39.5,-102.5
93,16 ,44.0,-106.25
94,24 ,34.0,-110.0
95,19 ,39.5,-121.875
96,22 ,34.0,-115.0
97,8 ,35.5,-113.75
98,32 ,35.0,-108.125
99,21 ,41.0,-103.75
100,3 ,46.5,-113.75
101,8 ,36.0,-118.125
102,17 ,37.0,-121.25
103,25 ,38.5,-113.75
104,8 ,42.0,-118.125
105,7 ,44.5,-117.5
106,0 ,49.0,-119.375
107,47 ,36.0,-122.5
108,25 ,34.0,-114.375
109,22 ,49.0,-111.25
110,49 ,31.5,-119.375
111,0 ,49.0,-117.5
112,17 ,35.0,-115.0
113,14 ,40.5,-113.75
114,8 ,32.5,-115.0
115,7 ,45.0,-109.375
116,22 ,33.0,-113.75
117,22 ,32.5,-111.25
118,2 ,44.0,-123.125
119,52 ,35.0,-123.75
120,7 ,37.0,-112.5
121,10 ,41.5,-116.875
122,35 ,38.5,-101.875
123,21 ,33.0,-116.875
124,5 ,38.5,-107.5
125,30 ,31.5,-109.375
126,0 ,49.0,-116.25
127,28 ,34.0,-109.375
128,57 ,38.0,-123.75
129,38 ,37.0,-122.5
130,8 ,39.5,-114.375
131,25 ,37.0,-103.125
132,10 ,35.5,-119.375
133,13 ,46.5,-106.875
134,30 ,34.5,-106.25
135,22 ,42.0,-110.0
136,19 ,39.5,-109.375
137,52 ,41.0,-125.0
138,2 ,49.0,-115.0
139,3 ,43.5,-122.5
140,3 ,36.5,-119.375
141,5 ,45.5,-110.625
142,14 ,33.5,-110.625
143,14 ,41.5,-106.25
144,8 ,42.5,-117.5
145,38 ,32.0,-118.75
146,11 ,41.5,-119.375
147,21 ,36.0,-104.375
148,10 ,43.5,-124.375
149,3 ,47.5,-120.625
150,10 ,41.5,-112.5
151,5 ,40.5,-117.5
152,17 ,34.0,-112.5
153,21 ,34.5,-111.875
154,5 ,41.5,-116.25
155,5 ,38.0,-107.5
156,10 ,42.5,-120.0
157,47 ,35.5,-121.875
158,10 ,40.5,-115.0
159,17 ,35.5,-111.875
160,11 ,40.0,-103.75
161,52 ,32.5,-123.75
162,16 ,43.0,-107.5
163,19 ,35.0,-116.875
164,11 ,36.5,-117.5
165,28 ,31.5,-110.0
166,7 ,40.0,-118.75
167,14 ,43.5,-102.5
168,8 ,40.5,-105.0
169,19 ,46.5,-125.0
170,14 ,43.0,-106.25
171,11 ,37.5,-110.625
172,33 ,31.5,-111.25
173,39 ,33.5,-101.875
174,8 ,42.5,-120.625
175,10 ,33.0,-109.375
176,21 ,43.0,-105.625
177,10 ,35.0,-111.875
178,3 ,45.5,-121.875
179,58 ,38.0,-124.375
180,17 ,32.0,-114.375
181,16 ,47.5,-105.0
182,28 ,36.5,-102.5
183,10 ,38.5,-120.625
184,19 ,47.0,-102.5
185,22 ,42.0,-108.125
186,25 ,35.0,-104.375
187,47 ,32.0,-125.0
188,53 ,32.5,-121.25
189,19 ,31.5,-107.5
190,22 ,35.5,-103.75
191,11 ,35.5,-114.375
192,21 ,43.5,-125.0
193,7 ,46.0,-110.625
194,7 ,46.5,-112.5
195,5 ,43.0,-123.125
196,5 ,43.5,-116.25
197,2 ,45.0,-111.25
198,11 ,39.0,-115.0
199,16 ,35.5,-116.875
200,52 ,41.5,-125.0
201,25 ,49.0,-105.0
202,16 ,36.0,-117.5
203,13 ,33.5,-118.125
204,21 ,33.0,-118.125
205,10 ,39.0,-105.0
206,50 ,33.5,-122.5
207,7 ,39.0,-119.375
208,7 ,39.5,-120.0
209,17 ,48.5,-108.75
210,3 ,47.0,-122.5
211,11 ,47.0,-111.25
212,30 ,33.5,-103.75
213,10 ,34.0,-118.75
214,28 ,37.5,-122.5
215,22 ,47.0,-108.75
216,8 ,37.5,-112.5
217,22 ,48.5,-112.5
218,19 ,47.5,-108.75
219,14 ,38.5,-110.625
220,10 ,45.5,-118.75
221,3 ,44.0,-123.75
222,36 ,39.0,-123.75
223,3 ,37.0,-118.75
224,14 ,41.0,-107.5
225,17 ,36.5,-115.625
226,35 ,37.5,-101.875
227,21 ,49.0,-106.875
228,28 ,32.5,-103.125
229,7 ,43.5,-115.0
230,17 ,44.0,-125.0
231,17 ,35.5,-116.25
232,17 ,41.5,-103.75
233,19 ,33.0,-108.125
234,19 ,43.5,-106.875
235,3 ,42.5,-123.75
236,19 ,42.0,-105.625
237,19 ,36.0,-115.0
238,11 ,39.5,-115.625
239,19 ,42.0,-124.375
240,16 ,42.0,-110.625
241,13 ,38.5,-108.75
242,7 ,38.5,-119.375
243,14 ,38.0,-103.75
244,53 ,37.0,-123.75
245,11 ,49.0,-113.75
246,21 ,33.0,-104.375
247,36 ,34.0,-105.625
248,50 ,32.0,-120.0
249,10 ,40.5,-120.0
250,7 ,48.0,-113.125
251,19 ,49.5,-111.875
252,11 ,43.0,-120.0
253,7 ,42.0,-116.25
254,7 ,45.5,-111.875
255,27 ,36.0,-107.5
256,30 ,38.0,-102.5
257,5 ,43.5,-123.75
258,61 ,39.0,-125.0
259,3 ,39.5,-123.125
260,13 ,42.0,-121.25
261,3 ,47.5,-123.125
262,21 ,42.0,-103.125
263,7 ,40.0,-121.25
264,11 ,36.5,-113.75
265,57 ,38.0,-125.0
266,58 ,37.5,-124.375
267,17 ,48.0,-108.125
268,2 ,48.5,-116.875
269,24 ,39.0,-121.875
270,2 ,49.5,-122.5
271,10 ,43.0,-108.75
272,3 ,41.5,-122.5
273,16 ,38.0,-105.625
274,14 ,34.5,-117.5
275,14 ,41.0,-109.375
276,7 ,48.0,-118.125
277,24 ,40.5,-102.5
278,7 ,43.0,-118.125
279,13 ,35.5,-118.125
280,32 ,33.5,-105.625
281,5 ,40.0,-111.875
282,14 ,31.5,-113.75
283,19 ,47.5,-101.875
284,13 ,37.5,-113.125
285,0 ,49.5,-119.375
286,16 ,47.0,-117.5
287,3 ,36.0,-118.75
288,19 ,45.5,-101.875
289,22 ,49.5,-103.125
290,16 ,40.0,-109.375
291,2 ,47.0,-121.875
292,10 ,45.0,-120.625
293,10 ,47.5,-124.375
294,3 ,46.5,-121.875
295,16 ,42.5,-105.625
296,21 ,42.5,-102.5
297,3 ,43.5,-110.625
298,14 ,36.5,-120.625
299,2 ,48.0,-115.625
300,19 ,36.5,-108.125
301,10 ,42.0,-117.5
302,5 ,36.0,-112.5
303,17 ,44.0,-112.5
304,8 ,44.0,-124.375
305,19 ,37.0,-114.375
306,16 ,32.5,-114.375
307,21 ,43.5,-105.0
308,22 ,38.5,-113.125
309,22 ,43.5,-104.375
310,46 ,32.0,-119.375
311,2 ,48.0,-122.5
312,0 ,48.5,-121.25
313,17 ,31.5,-106.875
314,19 ,45.0,-103.75
315,8 ,44.5,-108.125
316,24 ,42.0,-108.75
317,5 ,44.0,-118.75
318,5 ,39.5,-106.875
319,28 ,31.5,-117.5
320,21 ,41.5,-108.75
321,24 ,49.5,-108.75
322,2 ,49.5,-120.625
323,52 ,32.5,-123.125
324,8 ,43.5,-118.75
325,24 ,34.0,-113.75
326,0 ,48.5,-120.625
327,13 ,39.0,-108.75
328,19 ,46.0,-103.75
329,17 ,36.0,-106.875
330,13 ,42.0,-113.125
331,2 ,47.5,-113.75
332,41 ,31.5,-118.75
333,5 ,43.0,-122.5
334,19 ,44.5,-102.5
335,5 ,40.0,-111.25
336,3 ,37.0,-119.375
337,10 ,40.0,-108.125
338,11 ,43.5,-119.375
339,16 ,44.5,-106.25
340,10 ,34.0,-116.875
341,25 ,49.5,-103.75
342,14 ,38.5,-117.5
343,10 ,40.5,-113.125
344,5 ,43.5,-117.5
345,5 ,44.0,-110.625
346,50 ,31.5,-123.125
347,25 ,31.5,-103.75
348,16 ,45.5,-104.375
349,28 ,34.5,-103.75
350,11 ,33.5,-117.5
351,0 ,49.5,-121.875
352,3 ,46.0,-113.125
353,50 ,32.5,-120.0
354,25 ,32.0,-108.125
355,6 ,38.0,-119.375
356,17 ,37.5,-115.625
357,22 ,43.0,-103.75
358,17 ,39.5,-113.125
359,33 ,31.5,-118.125
360,17 ,48.0,-106.25
361,11 ,41.0,-105.625
362,22 ,39.0,-113.125
363,3 ,48.5,-118.125
364,7 ,40.5,-116.875
365,8 ,44.5,-108.75
366,5 ,46.5,-116.875
367,8 ,39.0,-111.875
368,3 ,45.0,-121.25
369,22 ,33.5,-118.75
370,30 ,35.5,-108.125
371,49 ,37.5,-123.125
372,21 ,35.0,-111.25
373,11 ,42.5,-119.375
374,5 ,43.0,-116.875
375,7 ,39.0,-116.875
376,28 ,39.0,-102.5
377,17 ,35.0,-113.75
378,17 ,39.0,-110.625
379,2 ,44.0,-115.625
380,16 ,42.5,-115.625
381,2 ,49.0,-124.375
382,50 ,33.5,-125.0
383,17 ,48.0,-106.875
384,7 ,46.5,-111.875
385,33 ,33.5,-119.375
386,10 ,41.0,-106.25
387,53 ,32.5,-122.5
388,21 ,42.5,-103.75
389,10 ,40.0,-116.25
390,22 ,49.0,-113.125
391,2 ,49.5,-123.125
392,2 ,45.0,-110.625
393,49 ,32.5,-125.0
394,8 ,45.5,-108.125
395,7 ,44.5,-111.875
396,2 ,49.0,-121.25
397,17 ,46.5,-110.0
398,2 ,44.0,-113.75
399,21 ,32.5,-116.875
400,17 ,45.5,-102.5
401,3 ,45.0,-111.875
402,52 ,34.5,-125.0
403,8 ,44.0,-111.25
404,52 ,33.5,-124.375
405,21 ,32.0,-106.875
406,2 ,49.0,-121.875
407,16 ,47.5,-105.625
408,11 ,38.5,-106.25
409,14 ,47.0,-105.0
410,50 ,34.5,-123.125
411,30 ,31.5,-103.125
412,25 ,48.0,-111.25
413,52 ,31.5,-122.5
414,5 ,41.0,-117.5
415,25 ,32.0,-117.5
416,16 ,43.5,-120.0
417,8 ,38.0,-118.125
418,3 ,45.5,-121.25
419,21 ,49.5,-106.875
420,17 ,39.0,-103.75
421,5 ,39.5,-116.875
422,17 ,49.0,-108.75
423,25 ,35.5,-109.375
424,2 ,45.5,-113.125
425,8 ,45.5,-109.375
426,44 ,31.5,-125.0
427,11 ,40.0,-123.75
428,16 ,46.0,-120.625
429,14 ,40.0,-108.75
430,13 ,36.0,-116.875
431,10 ,43.0,-112.5
432,17 ,38.5,-115.0
433,52 ,33.5,-123.125
434,16 ,47.0,-104.375
435,7 ,47.0,-120.625
436,60 ,38.5,-124.375
437,21 ,42.5,-109.375
438,7 ,47.0,-116.875
439,3 ,39.0,-107.5
440,8 ,45.5,-107.5
441,52 ,33.0,-121.25
442,24 ,33.5,-104.375
443,0 ,45.5,-116.25
444,17 ,42.5,-107.5
445,21 ,48.5,-106.25
446,14 ,43.5,-113.75
447,49 ,33.0,-120.0
448,7 ,48.0,-124.375
449,8 ,43.0,-124.375
450,33 ,33.0,-102.5
451,10 ,39.5,-111.875
452,22 ,49.5,-107.5
453,7 ,38.5,-108.125
454,58 ,39.5,-124.375
455,21 ,47.5,-110.0
456,19 ,45.5,-125.0
457,14 ,35.5,-120.625
458,3 ,43.0,-123.75
459,17 ,45.0,-103.125
460,11 ,46.0,-108.125
461,14 ,45.0,-105.0
462,13 ,41.5,-114.375
463,10 ,43.0,-108.125
464,5 ,38.5,-118.75
465,0 ,46.0,-115.0
466,2 ,46.0,-115.625
467,11 ,39.0,-121.25
468,2 ,47.5,-115.625
469,22 ,48.5,-111.875
470,16 ,33.0,-110.625
471,50 ,35.0,-122.5
472,17 ,44.5,-105.0
473,36 ,33.0,-105.0
474,36 ,32.5,-101.875
475,16 ,40.5,-108.75
476,47 ,34.0,-120.625
477,16 ,36.5,-106.875
478,14 ,34.5,-115.625
479,0 ,49.0,-118.75
480,5 ,48.0,-117.5
481,8 ,40.0,-115.625
482,22 ,46.5,-109.375
483,13 ,44.0,-103.125
484,8 ,37.5,-111.875
485,5 ,45.0,-107.5
486,7 ,38.0,-120.0
487,42 ,35.0,-121.25
488,17 ,37.0,-110.0
489,30 ,34.5,-105.0
490,2 ,48.5,-119.375
491,52 ,36.0,-124.375
492,27 ,37.5,-103.125
493,32 ,34.0,-108.125
494,13 ,40.0,-112.5
