,ELCC,latitude,longitude
0,16 ,42.5,-113.75
1,11 ,47.5,-125.0
2,16 ,49.0,-110.625
3,13 ,44.0,-124.375
4,13 ,35.5,-125.0
5,16 ,49.0,-104.375
6,17 ,38.0,-103.125
7,10 ,47.5,-122.5
8,14 ,33.0,-118.125
9,16 ,31.5,-111.25
10,16 ,43.0,-113.125
11,16 ,42.5,-120.625
12,13 ,44.5,-125.0
13,13 ,32.0,-121.25
14,14 ,40.5,-124.375
15,11 ,37.5,-109.375
16,8 ,49.5,-123.125
17,13 ,47.0,-116.25
18,16 ,49.5,-104.375
19,14 ,35.5,-114.375
20,16 ,42.0,-101.875
21,16 ,43.5,-115.625
22,8 ,49.5,-121.875
23,14 ,39.0,-116.25
24,16 ,35.0,-120.625
25,14 ,34.0,-113.125
26,14 ,31.5,-120.625
27,16 ,38.0,-119.375
28,11 ,32.0,-124.375
29,10 ,36.5,-112.5
30,17 ,38.0,-108.125
31,16 ,38.0,-120.0
32,17 ,47.5,-105.625
33,14 ,47.5,-109.375
34,16 ,46.0,-108.125
35,14 ,37.5,-111.875
36,16 ,44.5,-120.0
37,16 ,37.5,-107.5
38,16 ,39.0,-110.625
39,16 ,43.5,-101.875
40,17 ,47.5,-101.875
41,16 ,37.5,-111.25
42,16 ,40.0,-120.625
43,17 ,37.0,-104.375
44,16 ,39.5,-111.25
45,17 ,35.5,-107.5
46,16 ,45.0,-115.625
47,17 ,35.0,-106.875
48,13 ,35.0,-124.375
49,16 ,32.5,-114.375
50,10 ,46.5,-123.75
51,14 ,46.0,-120.625
52,17 ,33.5,-108.75
53,16 ,45.0,-116.875
54,11 ,48.0,-120.625
55,17 ,36.0,-108.75
56,16 ,43.5,-110.625
57,13 ,41.0,-110.625
58,11 ,31.5,-123.75
59,14 ,47.0,-110.0
60,14 ,37.5,-120.625
61,14 ,45.5,-113.75
62,17 ,31.5,-108.75
63,17 ,34.5,-110.625
64,16 ,37.0,-107.5
65,10 ,49.5,-120.625
66,17 ,32.5,-110.625
67,17 ,49.0,-103.125
68,16 ,39.0,-121.25
69,16 ,40.5,-121.25
70,16 ,31.5,-113.75
71,14 ,46.5,-120.625
72,13 ,44.0,-125.0
73,10 ,48.0,-121.25
74,14 ,34.5,-121.875
75,14 ,34.0,-116.25
76,13 ,34.5,-114.375
77,14 ,45.0,-111.25
78,14 ,37.0,-117.5
79,14 ,38.5,-116.25
80,13 ,40.5,-125.0
81,17 ,43.5,-105.625
82,17 ,31.5,-105.625
83,17 ,32.0,-106.875
84,16 ,32.0,-103.75
85,16 ,34.5,-120.625
86,14 ,43.0,-108.125
87,16 ,44.0,-118.125
88,16 ,35.0,-121.25
89,14 ,35.5,-118.75
90,16 ,41.5,-118.75
91,16 ,49.5,-110.625
92,13 ,34.5,-112.5
93,14 ,38.5,-118.75
94,17 ,43.5,-109.375
95,16 ,33.5,-110.625
96,17 ,40.5,-106.875
97,10 ,38.5,-108.75
98,11 ,34.0,-123.125
99,16 ,43.0,-107.5
100,17 ,44.0,-107.5
101,14 ,35.5,-111.875
102,14 ,39.0,-114.375
103,16 ,44.5,-115.625
104,14 ,32.5,-118.125
105,16 ,45.5,-108.125
106,17 ,42.0,-105.625
107,13 ,35.0,-114.375
108,16 ,35.5,-121.25
109,14 ,47.5,-120.0
110,16 ,42.5,-115.625
111,17 ,38.5,-103.75
112,16 ,45.0,-118.125
113,16 ,46.0,-103.75
114,16 ,42.0,-120.625
115,16 ,46.5,-111.875
116,16 ,34.0,-101.875
117,14 ,47.0,-119.375
118,17 ,32.5,-106.875
119,17 ,38.5,-103.125
120,17 ,43.0,-105.625
121,14 ,36.5,-114.375
122,16 ,33.0,-111.875
123,10 ,32.0,-122.5
124,8 ,40.5,-108.75
125,17 ,44.0,-105.0
126,16 ,36.5,-101.875
127,16 ,34.5,-118.125
128,13 ,48.5,-117.5
129,10 ,32.0,-123.75
130,14 ,32.0,-116.875
131,17 ,47.5,-102.5
132,11 ,40.5,-115.0
133,17 ,34.5,-108.75
134,14 ,36.5,-124.375
135,17 ,37.5,-103.75
136,16 ,45.0,-113.75
137,14 ,47.5,-116.25
138,14 ,32.5,-117.5
139,16 ,49.5,-105.0
140,17 ,35.5,-109.375
141,16 ,33.5,-101.875
142,16 ,34.0,-119.375
143,14 ,33.0,-120.0
144,14 ,35.0,-115.0
145,16 ,36.0,-120.625
146,17 ,41.5,-107.5
147,16 ,43.5,-118.125
148,16 ,37.5,-108.75
149,14 ,36.5,-125.0
150,13 ,43.5,-123.75
151,17 ,32.0,-106.25
152,17 ,40.0,-101.875
153,16 ,40.0,-121.25
154,17 ,37.5,-101.875
155,16 ,41.0,-117.5
156,14 ,42.0,-111.875
157,16 ,46.0,-105.625
158,14 ,42.0,-118.75
159,13 ,47.5,-120.625
160,17 ,40.0,-105.0
161,14 ,46.5,-106.25
162,11 ,46.0,-124.375
163,17 ,31.5,-106.875
164,11 ,38.5,-115.625
165,16 ,40.0,-119.375
166,11 ,32.5,-121.25
167,16 ,44.5,-104.375
168,14 ,36.0,-122.5
169,16 ,43.0,-117.5
170,16 ,42.5,-113.125
171,16 ,35.5,-110.625
172,13 ,41.0,-115.0
173,14 ,49.5,-110.0
174,10 ,32.0,-123.125
175,14 ,46.0,-113.75
176,14 ,47.0,-111.875
177,17 ,44.0,-113.75
178,14 ,35.5,-111.25
179,16 ,36.5,-121.875
180,16 ,48.5,-105.625
181,17 ,39.5,-102.5
182,16 ,44.0,-116.875
183,13 ,42.0,-107.5
184,17 ,35.0,-106.25
185,16 ,46.5,-105.625
186,16 ,43.0,-108.75
187,16 ,48.5,-107.5
188,13 ,39.0,-115.0
189,14 ,39.5,-111.875
190,16 ,44.5,-103.75
191,14 ,47.0,-118.75
192,10 ,48.5,-123.75
193,14 ,34.5,-115.625
194,13 ,48.5,-113.75
195,14 ,43.5,-121.875
196,16 ,44.5,-114.375
197,11 ,47.5,-123.125
198,10 ,49.0,-124.375
199,14 ,33.5,-116.875
200,13 ,43.0,-124.375
201,16 ,33.5,-118.125
202,17 ,41.0,-106.25
203,16 ,45.0,-110.0
204,10 ,39.0,-112.5
205,14 ,41.5,-120.0
206,16 ,48.0,-111.25
207,16 ,45.5,-105.0
208,14 ,47.5,-114.375
