,ELCC,latitude,longitude
0,0 ,48.5,-118.75
1,16 ,39.5,-120.0
2,44 ,33.5,-121.875
3,25 ,44.0,-103.125
4,25 ,45.0,-102.5
5,16 ,40.0,-112.5
6,0 ,48.0,-121.25
7,41 ,32.5,-123.75
8,0 ,49.0,-122.5
9,8 ,35.5,-107.5
10,2 ,34.5,-109.375
11,8 ,45.0,-109.375
12,10 ,36.5,-115.0
13,0 ,49.0,-117.5
14,8 ,34.0,-107.5
15,22 ,43.0,-107.5
16,19 ,39.0,-104.375
17,7 ,37.5,-113.125
18,3 ,40.5,-122.5
19,8 ,47.5,-119.375
20,16 ,39.0,-115.625
21,11 ,42.5,-105.0
22,0 ,39.5,-106.875
23,17 ,36.0,-116.25
24,16 ,43.0,-116.875
25,22 ,48.0,-107.5
26,42 ,35.5,-122.5
27,21 ,33.0,-105.0
28,2 ,41.0,-123.125
29,7 ,37.0,-121.875
30,7 ,33.5,-115.625
31,10 ,35.5,-106.25
32,3 ,34.5,-108.75
33,24 ,44.0,-108.125
34,5 ,33.5,-113.125
35,7 ,40.0,-123.75
36,0 ,48.5,-120.625
37,19 ,49.0,-103.75
38,30 ,48.0,-105.0
39,46 ,39.5,-124.375
40,8 ,31.5,-111.875
41,10 ,42.0,-118.75
42,13 ,40.0,-115.0
43,10 ,39.5,-113.75
44,24 ,46.0,-105.0
45,8 ,47.5,-112.5
46,35 ,44.5,-101.875
47,7 ,36.5,-110.0
48,2 ,46.5,-115.0
49,7 ,46.5,-118.75
50,30 ,32.5,-103.125
51,3 ,49.0,-115.625
52,3 ,44.0,-121.875
53,5 ,38.5,-109.375
54,16 ,49.5,-110.625
55,0 ,49.5,-124.375
56,13 ,31.5,-112.5
57,3 ,38.0,-111.25
58,11 ,35.5,-114.375
59,27 ,35.0,-104.375
60,21 ,44.0,-111.875
61,10 ,32.0,-117.5
62,8 ,32.0,-107.5
63,11 ,42.5,-105.625
64,19 ,35.5,-120.0
65,7 ,37.0,-109.375
66,11 ,39.5,-115.0
67,38 ,41.0,-125.0
68,8 ,33.5,-116.25
69,10 ,40.0,-111.875
70,3 ,45.5,-114.375
71,28 ,48.0,-106.25
72,30 ,34.0,-103.75
73,21 ,48.5,-102.5
74,5 ,34.0,-113.75
75,14 ,37.5,-118.75
76,22 ,34.5,-105.0
77,11 ,35.0,-115.0
78,25 ,43.5,-124.375
79,3 ,43.5,-121.875
80,3 ,48.0,-118.125
81,38 ,38.0,-103.125
82,25 ,48.5,-103.75
83,19 ,48.0,-108.125
84,8 ,39.0,-111.875
85,10 ,44.5,-111.875
86,2 ,31.5,-110.625
87,44 ,37.0,-125.0
88,22 ,42.5,-108.75
89,7 ,45.5,-117.5
90,22 ,47.5,-110.0
91,27 ,46.5,-105.0
92,11 ,42.0,-113.75
93,11 ,34.0,-106.875
94,16 ,38.5,-116.875
95,16 ,45.0,-120.625
96,44 ,40.0,-124.375
97,28 ,46.0,-106.25
98,21 ,33.5,-105.0
99,7 ,36.5,-113.125
100,11 ,41.0,-108.125
101,36 ,33.0,-120.0
102,16 ,43.5,-118.75
103,19 ,43.0,-106.25
104,10 ,38.0,-110.0
105,42 ,34.5,-123.125
106,13 ,46.5,-117.5
107,17 ,43.0,-119.375
108,7 ,45.5,-110.0
109,11 ,38.5,-110.625
110,13 ,33.0,-114.375
111,28 ,34.5,-102.5
112,7 ,46.0,-121.25
113,16 ,38.5,-113.75
114,7 ,40.5,-107.5
115,22 ,44.5,-124.375
116,3 ,44.0,-123.125
117,3 ,34.5,-119.375
118,11 ,46.0,-119.375
119,16 ,45.0,-106.25
120,41 ,31.5,-121.875
121,14 ,45.0,-120.0
122,3 ,38.5,-105.625
123,16 ,35.5,-119.375
124,7 ,39.5,-122.5
125,11 ,40.5,-114.375
126,13 ,40.0,-115.625
127,14 ,45.0,-108.125
128,17 ,37.5,-115.0
129,10 ,40.0,-120.625
130,10 ,40.0,-114.375
131,25 ,41.0,-101.875
132,0 ,49.5,-116.875
133,10 ,44.5,-110.625
134,11 ,32.5,-116.25
135,5 ,40.0,-111.25
136,27 ,48.0,-102.5
137,24 ,42.5,-110.0
138,44 ,32.5,-122.5
139,16 ,37.0,-120.0
140,21 ,38.0,-115.0
141,42 ,33.5,-120.625
142,30 ,41.0,-124.375
143,5 ,35.0,-109.375
144,25 ,49.0,-106.25
145,8 ,37.0,-105.0
146,24 ,47.0,-106.25
147,2 ,36.0,-112.5
148,10 ,48.5,-113.125
149,7 ,40.0,-122.5
150,27 ,35.5,-103.75
151,8 ,47.0,-113.125
152,19 ,43.5,-113.125
153,8 ,48.5,-125.0
154,10 ,40.5,-120.625
155,7 ,32.5,-116.875
156,22 ,37.0,-121.25
157,8 ,44.5,-123.125
158,5 ,35.5,-110.625
159,0 ,39.5,-105.625
160,7 ,47.5,-120.0
161,30 ,46.5,-101.875
162,7 ,44.5,-114.375
163,2 ,35.0,-111.25
164,16 ,36.0,-118.125
165,13 ,39.5,-112.5
166,44 ,34.0,-121.875
167,5 ,36.5,-110.625
168,42 ,33.0,-121.25
169,2 ,45.5,-115.0
170,28 ,47.0,-105.625
171,47 ,35.5,-125.0
172,3 ,44.5,-122.5
173,11 ,45.5,-109.375
174,2 ,36.0,-111.875
175,10 ,40.5,-115.0
176,10 ,36.0,-106.875
177,0 ,49.5,-123.75
178,0 ,38.0,-108.125
179,30 ,47.5,-103.125
180,2 ,47.0,-121.875
181,11 ,43.5,-116.25
182,14 ,36.5,-121.875
183,7 ,35.0,-108.125
