,ELCC,latitude,longitude
0,10 ,36.0,-110.625
1,2 ,44.0,-116.875
2,3 ,42.0,-123.125
3,10 ,35.0,-109.375
4,7 ,46.0,-113.125
5,7 ,42.0,-116.875
6,0 ,48.0,-123.125
7,3 ,37.0,-118.125
8,42 ,36.0,-123.125
9,42 ,49.0,-104.375
10,28 ,48.0,-101.875
11,7 ,45.0,-111.875
12,7 ,32.0,-113.125
13,5 ,39.0,-118.125
14,10 ,33.0,-113.125
15,5 ,37.0,-106.875
16,7 ,43.0,-116.875
17,32 ,49.0,-110.625
18,5 ,42.0,-121.875
19,2 ,47.0,-123.125
20,46 ,34.0,-123.125
21,0 ,49.0,-119.375
22,8 ,42.0,-113.125
23,42 ,32.0,-123.125
24,8 ,36.0,-109.375
25,32 ,47.0,-103.125
26,2 ,37.0,-119.375
27,14 ,34.0,-103.125
28,17 ,34.0,-104.375
29,3 ,45.0,-123.125
30,10 ,42.0,-119.375
31,5 ,44.0,-119.375
32,28 ,35.0,-101.875
33,2 ,35.0,-106.875
34,10 ,34.0,-116.875
35,21 ,42.0,-105.625
36,21 ,38.0,-113.125
37,2 ,40.0,-106.875
38,19 ,36.0,-101.875
39,36 ,48.0,-106.875
40,3 ,47.0,-119.375
41,3 ,48.0,-119.375
42,14 ,45.0,-105.625
43,7 ,41.0,-115.625
44,5 ,34.0,-118.125
45,7 ,48.0,-118.125
46,17 ,46.0,-105.625
47,27 ,47.0,-101.875
48,2 ,48.0,-120.625
49,13 ,45.0,-106.875
50,0 ,49.0,-124.375
51,3 ,38.0,-108.125
52,3 ,32.0,-116.875
53,13 ,33.0,-103.125
54,8 ,34.0,-113.125
55,33 ,48.0,-108.125
56,14 ,38.0,-103.125
57,16 ,43.0,-111.875
58,7 ,40.0,-113.125
59,22 ,37.0,-115.625
60,3 ,39.0,-108.125
61,22 ,32.0,-118.125
62,16 ,44.0,-110.625
63,2 ,45.0,-118.125
64,11 ,40.0,-121.875
65,24 ,42.0,-108.125
66,10 ,40.0,-101.875
67,8 ,42.0,-115.625
68,14 ,35.0,-120.625
69,11 ,45.0,-113.125
