,ELCC,latitude,longitude
0,55 ,36.5,-125.0
1,13 ,37.0,-121.25
2,0 ,49.5,-117.5
3,7 ,38.0,-102.5
4,16 ,38.0,-122.5
5,10 ,32.5,-106.25
6,3 ,40.5,-123.75
7,16 ,44.5,-105.0
8,5 ,42.0,-121.875
9,14 ,35.5,-110.625
10,13 ,39.5,-113.125
11,14 ,47.0,-107.5
12,13 ,40.5,-113.75
13,10 ,42.5,-109.375
14,57 ,38.5,-125.0
15,11 ,35.0,-119.375
16,3 ,42.5,-122.5
17,27 ,31.5,-115.625
18,7 ,43.0,-124.375
19,2 ,46.0,-122.5
20,27 ,36.0,-108.75
21,11 ,43.5,-105.0
22,2 ,44.0,-110.625
23,11 ,32.0,-109.375
24,3 ,43.5,-117.5
25,8 ,31.5,-104.375
26,11 ,43.5,-113.75
27,13 ,40.5,-113.125
28,7 ,43.5,-106.875
29,8 ,43.5,-106.25
30,10 ,39.0,-116.875
31,3 ,41.5,-105.625
32,8 ,32.0,-103.75
33,17 ,44.5,-101.875
34,17 ,37.5,-117.5
35,14 ,34.0,-118.75
36,0 ,48.5,-121.25
37,0 ,47.0,-113.75
38,10 ,46.5,-124.375
39,3 ,39.5,-107.5
40,47 ,32.5,-120.625
41,7 ,45.5,-124.375
42,8 ,31.5,-110.625
43,21 ,34.5,-106.25
44,7 ,44.5,-107.5
45,11 ,41.5,-117.5
46,55 ,36.0,-125.0
47,3 ,41.5,-122.5
48,10 ,36.5,-103.75
49,32 ,31.5,-124.375
50,14 ,32.5,-105.0
51,32 ,32.0,-118.125
52,11 ,38.5,-116.875
53,2 ,47.5,-121.25
54,8 ,44.0,-111.875
55,3 ,39.5,-118.125
56,44 ,34.0,-122.5
57,13 ,33.5,-106.25
58,13 ,34.0,-118.125
59,5 ,37.0,-102.5
60,16 ,42.0,-108.125
61,24 ,37.5,-116.25
62,22 ,36.0,-110.625
63,11 ,38.0,-105.625
64,13 ,36.5,-105.625
65,5 ,42.0,-122.5
66,27 ,34.0,-108.125
67,11 ,40.0,-109.375
68,47 ,31.5,-120.625
69,5 ,39.5,-115.625
70,3 ,39.5,-106.875
71,2 ,48.0,-116.25
72,13 ,33.5,-103.75
73,17 ,47.5,-107.5
74,8 ,48.0,-113.125
75,7 ,41.0,-120.0
76,10 ,37.0,-103.75
77,25 ,33.5,-108.125
78,16 ,44.0,-102.5
79,2 ,36.5,-118.75
80,13 ,41.5,-103.125
81,2 ,45.0,-118.125
82,10 ,35.5,-113.75
83,3 ,43.5,-123.75
84,53 ,37.0,-124.375
85,8 ,39.0,-110.625
86,19 ,44.0,-125.0
87,49 ,36.5,-123.75
88,17 ,34.5,-105.0
89,3 ,40.0,-121.25
90,46 ,34.0,-123.125
91,44 ,32.0,-122.5
92,3 ,39.5,-119.375
93,2 ,41.0,-111.875
94,25 ,37.0,-116.25
95,3 ,44.0,-115.0
96,7 ,39.5,-101.875
97,10 ,46.5,-120.625
98,2 ,48.0,-120.0
99,11 ,46.5,-102.5
100,7 ,43.0,-107.5
101,7 ,46.0,-110.625
102,11 ,47.0,-108.125
103,13 ,45.0,-105.0
104,57 ,38.5,-124.375
105,8 ,39.0,-117.5
106,13 ,40.5,-107.5
107,13 ,35.0,-105.0
108,53 ,36.5,-124.375
109,13 ,46.5,-105.625
110,22 ,48.5,-110.625
111,14 ,31.5,-109.375
112,11 ,33.5,-113.125
113,0 ,49.5,-120.0
114,8 ,33.5,-106.875
115,3 ,47.0,-121.25
116,25 ,34.0,-108.75
117,14 ,49.0,-101.875
118,22 ,48.5,-110.0
119,13 ,37.0,-113.125
120,2 ,46.5,-113.75
121,5 ,31.5,-113.75
122,8 ,41.0,-108.75
123,57 ,38.0,-125.0
124,14 ,49.5,-101.875
