,ELCC,latitude,longitude
0,11 ,47.0,-120.625
1,10 ,48.0,-118.75
2,7 ,36.5,-112.5
3,3 ,34.5,-105.0
4,14 ,32.0,-124.375
5,14 ,38.5,-123.75
6,3 ,32.0,-101.875
7,10 ,46.0,-118.125
8,14 ,36.0,-121.875
9,5 ,38.0,-106.875
10,5 ,46.0,-106.875
11,8 ,35.5,-115.625
12,10 ,49.0,-118.75
13,3 ,32.5,-107.5
14,14 ,35.5,-124.375
15,11 ,41.5,-122.5
16,5 ,44.0,-106.25
17,7 ,38.5,-107.5
18,5 ,36.0,-106.25
19,6 ,44.0,-107.5
20,7 ,38.0,-108.75
21,10 ,49.5,-117.5
22,5 ,44.5,-108.75
23,7 ,47.5,-109.375
24,14 ,35.0,-123.125
25,7 ,49.0,-107.5
26,8 ,45.5,-114.375
27,5 ,45.0,-105.625
28,3 ,31.5,-103.125
29,13 ,46.0,-122.5
30,3 ,33.5,-104.375
31,14 ,46.0,-123.75
32,5 ,32.5,-111.25
33,7 ,44.5,-109.375
34,8 ,39.0,-113.125
35,10 ,40.0,-116.875
36,13 ,41.0,-123.75
37,5 ,43.5,-105.625
38,10 ,41.0,-116.875
39,11 ,37.5,-120.625
40,11 ,41.5,-123.125
41,3 ,42.0,-102.5
42,5 ,39.0,-106.25
43,7 ,48.0,-111.875
44,11 ,39.5,-120.625
45,7 ,42.5,-108.125
46,5 ,36.5,-106.875
47,8 ,49.0,-113.125
48,10 ,36.5,-117.5
49,14 ,45.0,-123.75
50,5 ,33.0,-110.0
51,5 ,47.5,-108.125
52,14 ,44.0,-123.75
53,5 ,47.5,-106.25
54,3 ,39.5,-103.125
55,8 ,35.0,-116.875
56,7 ,39.0,-109.375
57,3 ,38.5,-105.0
58,7 ,33.0,-111.875
59,8 ,36.5,-113.125
60,3 ,45.0,-103.125
61,3 ,37.5,-104.375
62,11 ,44.5,-120.625
63,7 ,38.5,-109.375
64,8 ,43.5,-113.125
65,10 ,47.5,-119.375
66,11 ,43.0,-121.875
67,13 ,32.0,-121.875
68,5 ,34.5,-107.5
69,5 ,46.5,-103.125
70,10 ,37.5,-116.875
71,13 ,47.0,-123.125
72,8 ,46.5,-113.75
73,7 ,36.0,-108.125
74,5 ,43.0,-105.0
75,5 ,42.0,-106.25
76,8 ,47.0,-114.375
77,7 ,44.5,-110.625
78,7 ,49.5,-107.5
79,16 ,39.0,-124.375
80,8 ,39.0,-115.0
81,8 ,35.5,-113.75
82,10 ,49.0,-116.875
83,8 ,47.0,-112.5
84,11 ,44.5,-120.0
85,3 ,43.5,-103.125
86,7 ,31.5,-113.75
87,14 ,33.0,-122.5
88,7 ,42.0,-108.125
89,7 ,34.5,-113.125
90,5 ,34.0,-107.5
91,11 ,39.0,-121.25
92,8 ,46.5,-115.625
93,8 ,39.5,-116.25
94,5 ,32.5,-110.0
95,8 ,34.5,-115.0
96,14 ,33.0,-123.75
97,10 ,41.5,-118.125
98,7 ,36.0,-111.25
99,10 ,40.5,-121.875
100,5 ,36.5,-106.25
101,5 ,44.0,-104.375
102,10 ,43.0,-116.875
103,3 ,49.5,-103.125
104,10 ,40.0,-118.125
105,7 ,38.0,-109.375
106,5 ,46.5,-108.125
107,8 ,47.0,-115.0
108,13 ,43.0,-123.75
109,8 ,42.5,-114.375
110,5 ,38.0,-107.5
111,8 ,41.5,-111.25
112,13 ,37.0,-121.875
113,7 ,49.0,-110.625
114,11 ,42.5,-120.625
115,11 ,38.0,-120.625
116,11 ,39.0,-123.125
117,7 ,48.0,-112.5
118,7 ,35.5,-112.5
119,5 ,39.5,-106.25
120,5 ,46.5,-106.875
121,5 ,32.0,-111.875
122,5 ,48.5,-105.0
123,5 ,47.0,-109.375
124,8 ,41.0,-113.75
125,5 ,45.5,-104.375
126,11 ,48.0,-121.25
127,10 ,37.0,-117.5
128,5 ,49.0,-106.25
129,10 ,45.0,-116.875
130,3 ,35.0,-102.5
131,8 ,42.0,-112.5
132,5 ,41.5,-104.375
133,11 ,41.5,-120.0
134,10 ,45.5,-118.125
135,8 ,39.0,-111.875
136,11 ,40.0,-120.625
137,14 ,31.5,-122.5
138,5 ,46.0,-104.375
139,10 ,38.0,-118.75
140,8 ,49.5,-115.625
141,10 ,43.0,-119.375
142,3 ,31.5,-110.625
143,14 ,35.5,-123.75
144,10 ,46.5,-118.125
145,13 ,47.5,-121.875
146,13 ,38.0,-122.5
147,13 ,34.0,-121.25
148,7 ,39.5,-108.125
149,11 ,36.0,-120.0
150,5 ,43.5,-106.25
151,13 ,49.5,-122.5
152,8 ,37.5,-118.125
153,10 ,42.0,-115.625
154,16 ,36.5,-125.0
155,8 ,46.5,-115.0
156,14 ,44.5,-123.75
157,16 ,36.0,-125.0
158,11 ,40.5,-119.375
159,7 ,48.0,-110.625
160,7 ,49.0,-112.5
161,10 ,37.0,-116.875
162,5 ,36.0,-106.875
163,13 ,49.0,-123.75
164,14 ,35.0,-125.0
165,8 ,46.5,-114.375
166,10 ,38.0,-116.25
167,10 ,41.5,-116.875
168,5 ,34.0,-109.375
169,5 ,47.0,-103.75
170,13 ,49.5,-121.875
171,8 ,42.5,-111.875
172,10 ,32.5,-116.875
173,10 ,42.0,-116.875
174,5 ,34.5,-108.75
175,3 ,31.5,-106.875
176,7 ,40.5,-107.5
177,3 ,33.0,-104.375
178,5 ,33.0,-110.625
179,7 ,39.0,-107.5
180,11 ,39.0,-122.5
181,5 ,34.5,-106.875
182,7 ,39.5,-110.0
183,10 ,49.0,-117.5
184,5 ,46.0,-106.25
185,5 ,48.5,-105.625
186,14 ,35.5,-125.0
187,14 ,48.5,-124.375
188,3 ,42.5,-101.875
189,7 ,37.0,-108.75
190,3 ,32.0,-108.125
191,5 ,42.5,-105.625
192,8 ,33.0,-114.375
193,14 ,43.5,-124.375
194,11 ,39.5,-119.375
195,3 ,32.0,-107.5
196,10 ,49.5,-116.875
197,3 ,32.0,-105.0
198,7 ,34.5,-113.75
199,3 ,34.0,-102.5
200,11 ,36.0,-120.625
201,3 ,33.5,-108.125
202,5 ,38.0,-105.625
203,8 ,40.5,-113.125
204,14 ,34.5,-123.75
205,3 ,48.5,-102.5
206,10 ,42.0,-116.25
207,11 ,36.0,-119.375
208,10 ,48.5,-118.125
209,7 ,37.5,-113.125
210,10 ,44.0,-116.25
211,13 ,46.5,-122.5
212,3 ,32.5,-103.125
213,5 ,48.0,-105.625
214,14 ,35.5,-123.125
215,13 ,46.5,-121.875
216,11 ,41.0,-121.25
217,8 ,33.0,-113.75
218,10 ,34.5,-119.375
219,5 ,43.0,-103.75
220,14 ,35.0,-122.5
221,11 ,31.5,-120.625
222,8 ,45.0,-113.125
223,11 ,38.5,-122.5
224,7 ,44.0,-111.875
225,3 ,41.5,-103.125
226,8 ,49.0,-113.75
227,7 ,40.5,-110.625
228,7 ,35.0,-109.375
229,7 ,39.0,-110.625
230,7 ,43.0,-108.75
231,3 ,34.5,-102.5
232,3 ,32.0,-108.75
233,3 ,32.5,-109.375
234,3 ,31.5,-110.0
235,7 ,48.5,-108.125
236,5 ,37.5,-107.5
237,8 ,45.0,-111.875
238,11 ,42.0,-120.625
239,7 ,40.5,-110.0
240,14 ,32.0,-123.125
241,13 ,49.5,-123.75
242,10 ,48.5,-119.375
243,10 ,46.0,-116.25
244,7 ,35.0,-110.0
245,11 ,49.5,-121.25
246,3 ,31.5,-102.5
247,3 ,44.5,-103.75
248,14 ,32.0,-123.75
249,7 ,38.0,-111.25
250,7 ,38.0,-110.625
251,8 ,47.0,-115.625
252,10 ,37.5,-119.375
253,11 ,43.0,-122.5
254,5 ,33.5,-110.625
255,7 ,34.0,-111.875
256,3 ,35.0,-101.875
257,3 ,36.0,-102.5
258,7 ,48.5,-110.0
259,3 ,34.5,-104.375
260,8 ,46.5,-113.125
261,5 ,46.0,-103.75
262,8 ,42.5,-115.0
263,7 ,46.0,-110.0
