,ELCC,latitude,longitude
0,0 ,47.0,-123.125
1,71 ,33.0,-123.125
2,0 ,49.0,-122.5
3,11 ,44.5,-121.25
4,0 ,41.0,-106.25
5,2 ,39.5,-123.75
6,36 ,32.0,-125.0
7,5 ,40.0,-115.625
8,2 ,37.5,-117.5
9,11 ,34.0,-116.875
10,13 ,43.5,-113.125
11,7 ,43.5,-112.5
12,2 ,40.5,-115.625
13,17 ,44.0,-108.75
14,5 ,37.0,-107.5
15,0 ,48.0,-123.125
16,8 ,36.0,-108.75
17,2 ,35.5,-116.875
18,0 ,46.0,-111.25
19,74 ,33.0,-122.5
20,36 ,49.5,-102.5
21,0 ,39.0,-107.5
22,2 ,43.5,-122.5
23,0 ,49.0,-117.5
24,16 ,35.5,-110.625
25,8 ,42.5,-124.375
26,3 ,40.0,-113.75
27,13 ,49.5,-108.125
28,2 ,46.5,-111.875
29,35 ,39.5,-125.0
30,22 ,36.0,-101.875
31,5 ,43.0,-111.875
32,11 ,49.0,-110.0
33,33 ,31.5,-104.375
34,8 ,44.5,-118.75
35,5 ,43.5,-116.25
36,17 ,42.5,-115.625
37,16 ,45.0,-105.0
38,28 ,38.0,-122.5
39,3 ,37.5,-113.75
40,2 ,40.0,-106.875
41,25 ,36.5,-121.25
42,8 ,46.0,-105.625
43,5 ,31.5,-116.25
44,10 ,45.5,-105.0
45,5 ,44.5,-123.125
46,0 ,38.0,-119.375
47,8 ,43.5,-118.75
48,5 ,42.5,-110.625
49,21 ,42.5,-105.0
50,0 ,48.5,-120.625
51,42 ,33.5,-107.5
52,2 ,42.5,-118.125
53,17 ,47.5,-106.875
54,7 ,36.0,-108.125
55,0 ,49.5,-116.25
56,14 ,41.0,-108.125
57,0 ,49.5,-118.125
58,10 ,45.5,-108.75
59,16 ,35.0,-101.875
60,0 ,37.5,-119.375
61,2 ,43.0,-110.625
62,22 ,38.5,-110.625
63,5 ,41.5,-121.25
64,21 ,31.5,-106.25
65,7 ,36.0,-118.75
66,5 ,45.0,-121.25
67,24 ,46.5,-103.125
68,8 ,38.5,-120.625
69,16 ,32.0,-106.875
70,8 ,44.0,-118.75
71,32 ,47.0,-102.5
72,71 ,34.0,-120.0
73,3 ,40.5,-121.25
74,74 ,34.0,-122.5
75,0 ,41.0,-123.75
76,2 ,46.5,-123.125
77,60 ,36.0,-123.75
78,25 ,32.5,-114.375
79,16 ,34.0,-108.125
80,49 ,35.0,-120.625
81,32 ,33.0,-103.125
82,3 ,41.0,-116.875
83,21 ,34.0,-119.375
84,8 ,36.5,-105.625
85,33 ,33.0,-111.875
86,0 ,40.5,-123.75
87,16 ,34.0,-112.5
88,5 ,31.5,-116.875
89,38 ,34.0,-103.75
90,19 ,43.0,-104.375
91,0 ,36.0,-116.875
92,52 ,37.0,-123.125
93,8 ,38.0,-112.5
94,8 ,44.5,-107.5
95,8 ,40.0,-120.625
96,11 ,39.5,-112.5
97,0 ,38.0,-118.125
98,10 ,36.0,-112.5
99,0 ,36.5,-115.0
100,16 ,43.5,-113.75
101,0 ,36.5,-116.875
102,0 ,39.5,-106.25
103,0 ,47.5,-116.25
104,14 ,34.0,-101.875
105,2 ,39.0,-118.75
106,7 ,43.0,-105.625
107,0 ,45.0,-115.625
108,5 ,43.0,-108.125
109,49 ,36.0,-125.0
110,0 ,40.0,-118.75
111,16 ,42.0,-110.0
112,0 ,49.5,-115.0
113,8 ,35.0,-107.5
114,24 ,49.0,-104.375
115,5 ,42.0,-115.0
116,5 ,45.0,-107.5
117,11 ,43.5,-105.625
118,17 ,38.0,-104.375
119,5 ,34.0,-110.625
120,5 ,34.0,-117.5
121,30 ,39.5,-102.5
122,7 ,37.5,-105.625
123,41 ,37.5,-103.125
124,8 ,42.5,-116.25
125,0 ,47.5,-114.375
126,33 ,36.0,-120.0
127,27 ,33.0,-113.125
128,16 ,41.5,-110.0
129,2 ,37.0,-117.5
130,58 ,36.0,-122.5
131,0 ,49.5,-121.875
132,10 ,45.5,-120.0
133,11 ,41.0,-120.0
134,3 ,32.5,-117.5
135,10 ,47.5,-109.375
136,42 ,38.0,-125.0
137,7 ,42.0,-113.75
138,7 ,38.0,-108.125
139,22 ,32.0,-118.75
140,2 ,39.5,-121.875
141,8 ,43.5,-105.0
142,0 ,48.5,-114.375
143,3 ,36.0,-117.5
144,39 ,37.5,-121.25
145,6 ,48.5,-112.5
146,31 ,49.0,-103.125
147,0 ,49.5,-117.5
148,25 ,43.5,-101.875
149,13 ,32.5,-110.625
150,49 ,36.5,-125.0
151,3 ,44.5,-122.5
152,21 ,34.0,-114.375
153,0 ,47.0,-116.25
154,0 ,48.0,-115.0
155,13 ,37.5,-108.75
156,0 ,44.0,-113.125
157,0 ,49.5,-120.625
158,24 ,42.5,-103.75
159,5 ,37.5,-106.25
160,0 ,46.5,-118.75
161,7 ,45.0,-118.75
162,10 ,34.5,-110.625
163,21 ,36.5,-102.5
164,5 ,45.0,-123.125
165,8 ,41.5,-120.625
166,19 ,42.0,-113.125
167,2 ,40.5,-113.125
168,13 ,34.0,-115.0
169,17 ,34.5,-110.0
170,3 ,41.0,-124.375
171,28 ,45.0,-124.375
172,11 ,38.0,-115.625
173,13 ,32.5,-105.0
174,72 ,35.5,-122.5
175,16 ,34.0,-105.0
176,27 ,48.0,-104.375
177,63 ,35.5,-123.75
178,11 ,38.5,-111.25
179,3 ,44.0,-115.0
180,0 ,48.5,-120.0
181,0 ,44.0,-110.0
182,7 ,48.5,-110.0
183,0 ,48.5,-115.625
184,0 ,46.0,-118.125
185,61 ,32.5,-123.75
186,16 ,34.5,-113.125
187,0 ,48.0,-124.375
188,32 ,33.0,-112.5
189,28 ,33.5,-102.5
190,17 ,32.0,-112.5
191,35 ,33.0,-102.5
192,7 ,42.0,-121.875
193,2 ,38.0,-116.25
194,0 ,46.5,-113.75
195,25 ,33.0,-116.25
196,55 ,45.0,-125.0
197,3 ,37.5,-115.0
198,25 ,35.5,-102.5
199,0 ,49.0,-123.75
200,3 ,44.0,-113.75
201,3 ,44.0,-107.5
202,27 ,48.5,-104.375
203,22 ,44.0,-105.0
204,13 ,43.5,-114.375
205,0 ,42.0,-118.125
206,60 ,38.0,-123.75
207,53 ,33.0,-124.375
208,8 ,36.5,-107.5
209,0 ,46.0,-115.625
210,33 ,47.5,-102.5
211,8 ,47.0,-110.0
212,3 ,41.0,-111.25
213,57 ,36.5,-123.125
214,2 ,38.5,-119.375
215,10 ,36.0,-110.0
216,11 ,34.5,-116.875
217,0 ,37.0,-115.0
218,44 ,38.0,-121.25
219,2 ,39.0,-115.625
220,5 ,43.5,-116.875
221,10 ,33.0,-108.125
222,0 ,36.0,-114.375
223,10 ,35.5,-105.0
224,0 ,49.5,-116.875
225,50 ,32.5,-124.375
226,17 ,48.0,-106.875
227,0 ,43.0,-117.5
228,5 ,40.0,-111.25
229,39 ,38.5,-125.0
230,3 ,46.0,-120.0
231,0 ,49.0,-120.0
232,22 ,44.5,-124.375
233,3 ,37.0,-119.375
234,5 ,38.0,-120.0
235,11 ,48.0,-111.875
236,8 ,46.0,-103.125
237,7 ,33.0,-118.125
238,11 ,49.5,-113.125
239,25 ,35.0,-102.5
240,10 ,32.5,-106.875
241,21 ,41.0,-103.75
242,3 ,45.5,-118.125
243,50 ,38.0,-124.375
244,5 ,37.5,-115.625
245,0 ,47.0,-113.75
246,35 ,39.0,-102.5
247,7 ,47.5,-110.625
248,21 ,43.0,-115.625
249,11 ,44.0,-117.5
250,35 ,47.0,-103.125
251,0 ,49.5,-123.125
252,0 ,48.5,-123.125
253,24 ,45.0,-108.75
254,3 ,36.0,-106.25
255,0 ,49.0,-116.875
256,16 ,35.5,-119.375
257,2 ,42.0,-116.875
258,11 ,34.5,-106.875
259,25 ,42.0,-105.0
260,0 ,46.0,-118.75
261,7 ,43.0,-109.375
262,57 ,36.5,-123.75
263,11 ,49.5,-112.5
264,3 ,34.0,-109.375
265,10 ,35.0,-111.875
266,0 ,41.5,-111.875
267,46 ,31.5,-124.375
268,0 ,45.0,-116.25
269,16 ,45.0,-105.625
270,2 ,48.0,-118.125
271,0 ,35.5,-116.25
272,14 ,34.0,-106.25
273,77 ,35.0,-121.875
274,7 ,32.0,-116.25
275,0 ,39.0,-116.875
276,5 ,40.5,-120.0
277,38 ,33.5,-119.375
278,3 ,37.0,-113.75
279,2 ,39.5,-122.5
280,0 ,49.0,-113.75
281,2 ,40.0,-107.5
282,32 ,44.5,-106.25
283,0 ,49.0,-119.375
284,2 ,38.0,-114.375
285,27 ,32.0,-102.5
286,5 ,44.5,-121.875
287,11 ,41.5,-105.625
288,8 ,31.5,-117.5
289,8 ,42.0,-105.625
290,5 ,46.5,-120.0
291,2 ,47.0,-118.125
292,3 ,38.5,-107.5
293,7 ,48.0,-110.625
294,0 ,34.5,-111.25
