,ELCC,latitude,longitude
0,8 ,32.0,-118.125
1,0 ,48.5,-121.875
2,10 ,46.0,-119.375
3,5 ,47.0,-123.75
4,5 ,46.0,-121.875
5,7 ,45.0,-123.125
6,16 ,38.0,-105.0
7,2 ,48.0,-118.75
8,2 ,34.5,-115.0
9,13 ,31.5,-109.375
10,16 ,44.5,-105.625
11,16 ,32.5,-107.5
12,21 ,32.5,-105.0
13,10 ,35.0,-120.625
14,17 ,34.5,-104.375
15,5 ,41.5,-122.5
16,32 ,47.5,-125.0
17,8 ,38.5,-114.375
18,24 ,36.0,-103.75
19,3 ,44.0,-123.125
20,19 ,41.5,-107.5
21,3 ,34.0,-110.625
22,10 ,36.5,-108.125
23,3 ,40.0,-117.5
24,13 ,39.0,-104.375
25,2 ,49.5,-115.0
26,3 ,49.0,-114.375
27,21 ,34.5,-120.625
28,46 ,36.5,-122.5
29,22 ,48.0,-106.25
30,14 ,49.0,-109.375
31,8 ,33.0,-108.75
32,17 ,46.5,-106.25
33,5 ,41.0,-121.875
34,22 ,48.0,-108.125
35,53 ,38.5,-124.375
36,3 ,35.5,-110.625
37,7 ,41.5,-120.0
38,50 ,39.5,-125.0
39,8 ,36.0,-119.375
40,50 ,32.0,-123.125
41,2 ,39.5,-122.5
42,24 ,31.5,-103.125
43,13 ,44.5,-105.0
44,5 ,35.5,-111.25
45,14 ,37.0,-120.0
46,16 ,31.5,-118.75
47,7 ,42.0,-120.0
48,7 ,40.5,-116.875
49,16 ,32.0,-118.75
50,30 ,44.0,-101.875
51,0 ,48.5,-118.125
52,24 ,31.5,-111.875
53,7 ,39.0,-123.125
54,2 ,38.5,-118.75
55,0 ,40.5,-113.125
56,53 ,39.0,-124.375
57,5 ,38.5,-115.0
58,17 ,37.0,-121.25
59,49 ,40.0,-125.0
60,13 ,45.5,-119.375
61,42 ,40.5,-124.375
62,3 ,47.0,-122.5
63,2 ,39.5,-115.625
64,28 ,38.0,-104.375
65,55 ,33.5,-123.75
66,8 ,35.0,-109.375
67,8 ,37.5,-115.0
68,3 ,36.5,-113.125
69,8 ,43.5,-118.75
70,55 ,34.0,-123.125
71,5 ,37.0,-106.25
72,7 ,44.0,-123.75
73,11 ,45.5,-105.625
74,11 ,39.5,-108.75
