,ELCC,latitude,longitude
0,17 ,35.0,-113.75
1,30 ,36.5,-124.375
2,25 ,44.5,-123.125
3,10 ,39.5,-103.75
4,11 ,31.5,-110.625
5,8 ,36.0,-103.125
6,21 ,38.0,-117.5
7,14 ,45.5,-111.25
8,14 ,45.0,-109.375
9,10 ,42.5,-102.5
10,22 ,39.5,-118.125
11,21 ,34.5,-119.375
12,21 ,38.5,-116.875
13,21 ,47.5,-120.0
14,11 ,48.0,-101.875
15,17 ,34.0,-114.375
16,19 ,32.0,-115.0
17,10 ,35.0,-103.75
18,22 ,40.5,-119.375
19,24 ,39.5,-121.25
20,17 ,46.5,-113.75
21,27 ,33.5,-122.5
22,25 ,34.5,-121.25
23,17 ,38.0,-114.375
24,19 ,42.5,-115.625
25,19 ,44.0,-116.875
26,19 ,44.5,-114.375
27,16 ,49.5,-111.875
28,27 ,34.5,-123.125
29,27 ,46.0,-123.75
30,10 ,32.5,-102.5
31,22 ,34.0,-120.0
32,17 ,34.0,-113.125
33,21 ,46.5,-117.5
34,10 ,40.5,-104.375
35,11 ,33.0,-106.25
36,28 ,31.5,-124.375
37,28 ,36.5,-123.125
38,10 ,40.0,-105.0
39,17 ,42.0,-113.75
40,10 ,32.5,-105.0
41,19 ,39.5,-115.0
42,22 ,34.0,-119.375
43,14 ,35.0,-109.375
44,14 ,43.5,-106.875
45,13 ,36.0,-106.875
46,24 ,47.0,-123.125
47,21 ,35.5,-116.875
48,16 ,45.0,-111.875
49,19 ,43.0,-113.75
50,13 ,32.5,-109.375
51,10 ,42.0,-102.5
52,22 ,45.5,-117.5
53,22 ,33.5,-119.375
54,19 ,36.5,-115.625
55,21 ,45.5,-116.25
56,24 ,32.0,-119.375
57,17 ,42.5,-113.125
58,11 ,35.0,-105.0
59,21 ,43.5,-114.375
60,24 ,32.0,-121.25
61,14 ,39.0,-108.125
62,13 ,34.5,-106.25
63,17 ,35.5,-113.125
64,13 ,49.0,-105.625
65,22 ,49.5,-120.625
66,8 ,33.5,-102.5
67,13 ,34.5,-107.5
68,22 ,42.0,-119.375
69,10 ,32.5,-103.75
70,22 ,35.5,-119.375
71,10 ,31.5,-104.375
72,19 ,46.5,-115.0
73,10 ,45.5,-104.375
74,13 ,32.0,-106.875
75,11 ,44.5,-105.625
76,27 ,43.0,-124.375
77,10 ,43.5,-103.125
78,14 ,39.5,-108.125
79,16 ,48.0,-110.625
80,11 ,33.0,-106.875
81,17 ,32.5,-115.625
82,10 ,38.0,-103.75
83,16 ,39.0,-110.625
84,14 ,42.5,-107.5
85,16 ,33.5,-112.5
86,21 ,35.5,-115.625
87,24 ,44.0,-121.875
88,21 ,43.5,-118.125
89,25 ,44.0,-122.5
90,24 ,33.5,-118.125
91,17 ,32.0,-116.25
92,17 ,43.5,-111.875
93,17 ,48.0,-113.125
94,22 ,39.5,-118.75
95,28 ,36.0,-123.125
96,22 ,31.5,-116.875
97,24 ,42.0,-123.75
98,19 ,45.0,-114.375
99,16 ,35.0,-113.125
100,13 ,47.0,-107.5
101,10 ,35.0,-103.125
102,14 ,34.0,-110.625
103,28 ,41.5,-125.0
104,22 ,40.0,-121.875
105,21 ,42.5,-123.125
106,10 ,33.5,-109.375
107,10 ,38.5,-103.75
108,24 ,39.0,-120.625
109,21 ,36.5,-116.25
110,16 ,46.0,-111.25
111,19 ,39.0,-116.25
112,21 ,40.0,-116.25
113,16 ,32.5,-112.5
114,16 ,46.0,-110.625
115,19 ,45.0,-113.75
116,25 ,32.0,-121.875
117,22 ,41.0,-120.625
118,16 ,43.5,-110.0
119,13 ,48.5,-105.625
120,17 ,44.0,-112.5
121,10 ,37.0,-103.125
122,24 ,35.0,-120.0
123,28 ,37.5,-123.75
124,30 ,40.0,-125.0
125,27 ,33.0,-123.75
126,14 ,43.0,-108.125
127,24 ,48.5,-121.875
128,27 ,43.5,-124.375
129,17 ,40.0,-113.125
130,21 ,43.5,-115.625
131,22 ,35.0,-118.75
132,17 ,31.5,-115.0
133,24 ,38.5,-120.625
134,27 ,34.0,-121.875
135,16 ,48.5,-110.625
136,14 ,43.0,-108.75
137,11 ,47.0,-103.125
138,17 ,40.5,-113.125
139,13 ,47.0,-106.25
140,16 ,39.5,-108.75
141,11 ,49.5,-105.0
142,21 ,45.0,-116.25
143,22 ,44.0,-118.75
144,24 ,41.0,-120.0
145,19 ,47.0,-116.875
146,28 ,42.5,-125.0
147,11 ,42.5,-105.0
148,24 ,33.0,-119.375
149,21 ,43.0,-120.0
150,16 ,40.5,-110.0
151,14 ,46.0,-109.375
152,11 ,49.5,-103.125
153,19 ,39.5,-111.875
154,24 ,40.0,-121.25
155,19 ,46.5,-116.875
156,11 ,46.0,-106.875
157,8 ,35.5,-101.875
158,11 ,45.0,-106.25
