,ELCC,latitude,longitude
0,7 ,33.5,-113.125
1,14 ,35.0,-123.125
2,3 ,32.5,-104.375
3,11 ,42.0,-120.625
4,3 ,49.0,-103.125
5,5 ,46.5,-108.125
6,10 ,32.5,-117.5
7,7 ,45.5,-110.625
8,10 ,42.5,-115.625
9,11 ,41.0,-120.625
10,7 ,38.0,-113.125
11,3 ,33.5,-104.375
12,4 ,41.5,-103.75
13,10 ,43.5,-117.5
14,3 ,48.0,-101.875
15,14 ,33.5,-123.125
16,11 ,34.5,-119.375
17,3 ,38.0,-105.625
18,10 ,44.5,-115.625
19,3 ,39.5,-102.5
20,11 ,37.5,-120.0
21,13 ,35.5,-121.875
22,5 ,32.5,-110.625
23,13 ,32.0,-120.0
24,7 ,38.0,-108.75
25,3 ,38.5,-102.5
26,5 ,49.5,-106.875
27,7 ,47.5,-112.5
28,3 ,41.0,-103.125
29,13 ,45.5,-122.5
30,8 ,39.0,-116.25
31,5 ,42.5,-106.875
32,10 ,46.0,-117.5
33,11 ,43.5,-120.0
34,13 ,36.5,-121.875
35,14 ,38.0,-122.5
36,7 ,38.5,-108.75
37,8 ,39.0,-115.625
38,16 ,40.5,-125.0
39,8 ,40.0,-115.0
40,13 ,46.5,-121.875
41,10 ,44.5,-117.5
42,5 ,34.5,-111.25
43,5 ,49.0,-104.375
44,10 ,45.5,-115.625
45,14 ,39.0,-123.125
46,5 ,35.5,-110.0
47,13 ,39.0,-121.875
48,8 ,38.0,-115.0
49,16 ,31.5,-124.375
50,13 ,43.5,-123.125
51,5 ,48.5,-106.875
52,3 ,39.0,-104.375
53,3 ,47.0,-101.875
54,3 ,38.0,-105.0
55,10 ,37.0,-117.5
56,10 ,41.0,-115.625
57,3 ,32.0,-108.125
58,14 ,34.0,-121.875
59,3 ,38.0,-102.5
60,7 ,41.5,-110.625
61,3 ,40.5,-104.375
62,3 ,35.0,-104.375
63,13 ,33.5,-120.625
64,5 ,48.5,-105.625
65,5 ,41.0,-107.5
66,7 ,38.0,-111.25
67,8 ,45.5,-113.75
68,5 ,44.0,-106.875
69,7 ,32.5,-111.875
70,8 ,36.0,-114.375
71,7 ,39.5,-110.625
72,3 ,36.0,-103.75
73,11 ,34.5,-120.0
74,13 ,41.0,-121.875
75,7 ,38.5,-110.625
76,7 ,43.0,-110.625
77,3 ,41.0,-102.5
78,7 ,39.5,-110.0
79,7 ,49.5,-113.125
80,8 ,44.0,-115.0
81,7 ,41.0,-110.0
82,5 ,42.5,-105.625
83,8 ,46.0,-112.5
84,8 ,36.5,-113.75
85,8 ,34.0,-116.875
86,7 ,36.5,-110.0
87,10 ,42.5,-116.875
88,8 ,41.0,-114.375
89,11 ,41.5,-120.0
90,13 ,32.5,-120.0
91,3 ,43.5,-103.75
92,10 ,47.5,-116.875
93,10 ,46.0,-118.75
94,8 ,38.5,-113.75
95,7 ,41.5,-110.0
96,5 ,44.5,-107.5
97,5 ,48.0,-104.375
98,5 ,44.5,-108.125
99,10 ,39.5,-117.5
100,11 ,48.5,-122.5
101,8 ,45.5,-113.125
102,11 ,42.0,-118.125
103,16 ,47.0,-125.0
104,3 ,34.5,-108.125
105,13 ,34.5,-120.625
106,11 ,36.5,-120.0
107,3 ,32.0,-110.0
108,14 ,31.5,-121.875
109,11 ,43.5,-120.625
110,11 ,46.5,-120.625
111,5 ,47.5,-105.0
112,8 ,48.0,-113.125
113,8 ,44.0,-113.125
114,10 ,39.0,-118.75
115,3 ,36.5,-106.25
116,3 ,42.5,-101.875
117,11 ,43.0,-120.0
118,13 ,38.5,-122.5
119,10 ,39.5,-118.75
120,10 ,47.5,-117.5
121,11 ,49.0,-121.875
122,5 ,49.5,-105.0
123,10 ,43.5,-116.875
124,11 ,44.5,-120.625
125,10 ,36.0,-118.125
126,3 ,36.5,-105.625
127,16 ,42.0,-125.0
128,3 ,35.5,-106.875
129,8 ,47.5,-113.125
130,8 ,49.5,-114.375
131,13 ,38.0,-121.875
132,13 ,40.5,-123.125
133,3 ,36.5,-101.875
134,5 ,31.5,-110.0
135,10 ,48.0,-116.25
136,5 ,42.0,-106.875
137,3 ,40.5,-103.125
138,11 ,49.5,-121.25
139,5 ,42.0,-103.75
140,10 ,47.0,-118.75
141,7 ,46.0,-110.0
142,14 ,46.0,-123.75
143,7 ,32.5,-113.75
144,7 ,48.5,-111.875
145,11 ,31.5,-118.75
146,3 ,45.5,-101.875
147,10 ,39.0,-117.5
148,5 ,33.0,-110.625
149,3 ,46.5,-103.125
150,11 ,44.5,-119.375
151,11 ,47.0,-121.25
152,11 ,33.5,-119.375
153,5 ,38.0,-108.125
154,13 ,31.5,-121.25
155,3 ,36.5,-102.5
156,13 ,43.5,-122.5
157,7 ,48.5,-110.0
158,7 ,34.5,-115.0
159,10 ,36.5,-118.125
160,10 ,48.5,-116.25
161,11 ,42.0,-118.75
162,3 ,44.5,-103.125
163,2 ,33.5,-101.875
164,3 ,43.0,-103.125
165,10 ,46.5,-118.125
166,5 ,43.0,-105.0
167,3 ,37.0,-101.875
168,7 ,31.5,-113.75
169,3 ,33.5,-105.625
170,8 ,41.5,-112.5
171,10 ,48.5,-117.5
172,14 ,33.5,-121.875
173,5 ,35.0,-110.0
174,13 ,47.0,-123.125
175,3 ,35.5,-105.625
176,3 ,43.0,-101.875
177,10 ,35.5,-118.75
178,5 ,46.5,-109.375
179,5 ,39.0,-106.875
180,5 ,46.5,-104.375
181,8 ,36.5,-116.25
182,10 ,39.0,-118.125
183,16 ,39.0,-124.375
184,5 ,48.0,-105.0
185,5 ,41.5,-105.0
