,ELCC,latitude,longitude
0,8 ,46.5,-108.125
1,7 ,46.0,-110.0
2,3 ,44.5,-112.5
3,39 ,33.0,-125.0
4,11 ,48.5,-106.25
5,8 ,32.0,-117.5
6,17 ,42.5,-114.375
7,10 ,33.5,-114.375
8,14 ,37.5,-110.0
9,2 ,47.0,-116.875
10,10 ,34.0,-111.875
11,2 ,41.0,-123.125
12,2 ,37.0,-118.75
13,49 ,33.5,-120.0
14,3 ,44.5,-115.0
15,3 ,42.0,-111.875
16,11 ,35.0,-108.125
17,7 ,44.5,-114.375
18,17 ,45.0,-105.625
19,49 ,38.0,-125.0
20,13 ,44.5,-120.625
21,13 ,43.5,-120.625
22,13 ,32.5,-105.0
23,14 ,33.5,-111.25
24,8 ,37.0,-106.875
25,3 ,41.0,-113.125
26,16 ,47.0,-101.875
27,7 ,43.0,-109.375
28,8 ,48.0,-108.75
29,22 ,34.0,-102.5
30,2 ,41.0,-112.5
31,5 ,39.0,-121.25
32,8 ,41.5,-115.625
33,0 ,49.5,-121.875
34,5 ,42.5,-118.75
35,7 ,35.0,-111.25
36,52 ,32.5,-123.75
37,58 ,33.5,-120.625
38,19 ,37.5,-104.375
39,5 ,40.5,-115.625
40,7 ,43.5,-121.25
41,10 ,34.5,-113.125
42,61 ,35.5,-122.5
43,5 ,45.5,-112.5
44,7 ,42.5,-116.875
45,7 ,42.5,-106.25
46,11 ,34.0,-112.5
47,7 ,43.0,-116.875
48,14 ,33.5,-118.75
49,21 ,34.5,-101.875
50,47 ,38.0,-123.125
51,63 ,34.5,-122.5
52,3 ,45.0,-112.5
53,11 ,42.0,-107.5
54,61 ,33.5,-122.5
55,2 ,48.5,-113.75
56,3 ,39.5,-114.375
57,13 ,33.0,-105.0
58,2 ,41.5,-111.875
59,8 ,48.5,-108.75
60,3 ,44.0,-110.0
61,19 ,33.0,-103.125
62,19 ,35.5,-103.75
63,11 ,45.5,-108.125
64,63 ,35.0,-122.5
65,10 ,35.0,-106.25
66,8 ,39.0,-121.875
67,35 ,31.5,-125.0
68,3 ,49.5,-114.375
69,3 ,46.5,-111.875
70,0 ,49.5,-123.125
71,0 ,47.5,-123.75
72,5 ,34.5,-116.25
73,0 ,48.5,-121.25
74,21 ,42.0,-109.375
