,ELCC,latitude,longitude
0,57 ,34.0,-124.375
1,2 ,38.0,-108.125
2,5 ,35.0,-114.375
3,21 ,47.0,-105.625
4,35 ,41.0,-124.375
5,27 ,33.0,-104.375
6,19 ,32.0,-111.875
7,8 ,36.0,-119.375
8,5 ,46.0,-116.875
9,19 ,49.0,-108.125
10,33 ,46.0,-101.875
11,10 ,42.0,-116.875
12,24 ,32.0,-114.375
13,57 ,33.0,-123.125
14,25 ,46.0,-124.375
15,5 ,36.0,-120.625
16,2 ,46.0,-113.125
17,16 ,41.0,-109.375
18,14 ,39.0,-113.125
19,16 ,40.0,-108.125
20,8 ,32.0,-110.625
21,55 ,38.0,-103.125
22,19 ,35.0,-104.375
23,11 ,43.0,-119.375
24,16 ,33.0,-110.625
25,5 ,46.0,-118.125
26,3 ,47.0,-113.125
27,5 ,38.0,-113.125
28,10 ,38.0,-105.625
29,0 ,32.0,-116.875
30,10 ,44.0,-118.125
31,2 ,45.0,-114.375
32,2 ,45.0,-108.125
33,10 ,37.0,-116.875
34,16 ,34.0,-111.875
35,19 ,32.0,-113.125
36,32 ,48.0,-101.875
37,7 ,47.0,-119.375
38,8 ,44.0,-108.125
39,10 ,42.0,-115.625
40,2 ,37.0,-110.625
41,2 ,48.0,-120.625
42,8 ,36.0,-105.625
43,13 ,32.0,-109.375
44,7 ,35.0,-110.625
45,22 ,42.0,-108.125
46,0 ,40.0,-123.125
47,13 ,48.0,-109.375
48,10 ,38.0,-116.875
49,2 ,48.0,-115.625
50,52 ,36.0,-123.125
51,11 ,33.0,-114.375
52,0 ,39.0,-106.875
53,19 ,32.0,-104.375
54,3 ,34.0,-110.625
55,53 ,40.0,-124.375
56,42 ,32.0,-120.625
57,5 ,40.0,-116.875
58,17 ,43.0,-115.625
59,7 ,43.0,-109.375
60,7 ,41.0,-105.625
61,5 ,36.0,-110.625
62,8 ,44.0,-104.375
63,11 ,49.0,-113.125
64,22 ,32.0,-101.875
65,33 ,44.0,-101.875
66,2 ,44.0,-110.625
67,8 ,32.0,-118.125
68,24 ,32.0,-103.125
69,11 ,42.0,-113.125
70,28 ,40.0,-109.375
71,39 ,36.0,-121.875
72,5 ,40.0,-120.625
73,13 ,35.0,-113.125
74,14 ,49.0,-110.625
75,8 ,41.0,-106.875
76,50 ,32.0,-124.375
77,38 ,38.0,-121.875
78,5 ,39.0,-105.625
79,8 ,39.0,-121.875
80,0 ,49.0,-120.625
81,11 ,32.0,-106.875
82,5 ,44.0,-116.875
83,32 ,37.0,-101.875
84,5 ,39.0,-123.125
85,2 ,36.0,-109.375
86,7 ,47.0,-116.875
87,2 ,40.0,-114.375
88,21 ,34.0,-104.375
89,19 ,35.0,-105.625
90,5 ,40.0,-119.375
91,16 ,44.0,-120.625
92,10 ,47.0,-118.125
93,5 ,36.0,-118.125
94,8 ,43.0,-123.125
95,21 ,45.0,-103.125
96,7 ,33.0,-118.125
97,50 ,32.0,-121.875
98,33 ,45.0,-101.875
99,53 ,34.0,-121.875
100,11 ,49.0,-111.875
101,7 ,32.0,-115.625
102,8 ,42.0,-121.875
103,3 ,39.0,-118.125
104,21 ,37.0,-120.625
105,14 ,48.0,-110.625
106,7 ,43.0,-106.875
107,2 ,38.0,-111.875
108,17 ,48.0,-111.875
109,22 ,48.0,-103.125
110,3 ,44.0,-123.125
111,19 ,46.0,-104.375
112,3 ,44.0,-114.375
113,16 ,46.0,-106.875
114,2 ,45.0,-115.625
115,47 ,40.0,-103.125
116,55 ,37.0,-123.125
117,57 ,33.0,-124.375
118,11 ,45.0,-104.375
119,22 ,43.0,-113.125
120,7 ,41.0,-118.125
121,10 ,43.0,-118.125
122,28 ,34.0,-101.875
123,7 ,35.0,-116.875
124,2 ,41.0,-123.125
125,5 ,38.0,-109.375
126,5 ,41.0,-110.625
127,5 ,40.0,-105.625
128,28 ,38.0,-104.375
129,7 ,33.0,-116.875
130,2 ,43.0,-121.875
131,13 ,43.0,-111.875
132,25 ,48.0,-108.125
133,8 ,42.0,-120.625
134,30 ,48.0,-104.375
135,25 ,49.0,-103.125
136,25 ,34.0,-103.125
137,28 ,32.0,-105.625
138,7 ,46.0,-121.875
139,27 ,48.0,-105.625
140,0 ,47.0,-114.375
141,14 ,39.0,-104.375
142,11 ,46.0,-105.625
143,2 ,48.0,-118.125
144,7 ,37.0,-111.875
145,19 ,46.0,-120.625
146,24 ,36.0,-103.125
147,8 ,35.0,-109.375
148,5 ,46.0,-110.625
149,3 ,49.0,-114.375
150,11 ,44.0,-111.875
151,14 ,45.0,-105.625
152,10 ,38.0,-110.625
153,7 ,39.0,-119.375
154,5 ,41.0,-121.875
155,0 ,41.0,-111.875
156,11 ,45.0,-119.375
157,10 ,33.0,-111.875
158,2 ,48.0,-116.875
159,38 ,39.0,-101.875
160,28 ,36.0,-104.375
161,3 ,45.0,-113.125
162,5 ,37.0,-115.625
163,8 ,41.0,-119.375
164,16 ,34.0,-106.875
165,3 ,35.0,-111.875
166,24 ,49.0,-104.375
167,0 ,40.0,-118.125
168,7 ,44.0,-113.125
169,2 ,40.0,-106.875
170,6 ,40.0,-121.875
171,2 ,37.0,-118.125
172,10 ,38.0,-114.375
173,27 ,32.0,-119.375
174,53 ,33.0,-121.875
175,58 ,38.0,-123.125
176,13 ,42.0,-105.625
177,11 ,33.0,-109.375
178,11 ,40.0,-110.625
179,7 ,45.0,-123.125
180,7 ,33.0,-108.125
181,46 ,33.0,-120.625
182,2 ,40.0,-115.625
183,19 ,32.0,-108.125
184,11 ,43.0,-108.125
185,7 ,33.0,-115.625
186,13 ,47.0,-109.375
187,11 ,43.0,-120.625
188,15 ,47.0,-124.375
189,10 ,42.0,-114.375
190,5 ,48.0,-113.125
191,21 ,47.0,-104.375
192,2 ,48.0,-124.375
193,19 ,43.0,-105.625
194,3 ,37.0,-114.375
195,5 ,42.0,-123.125
196,3 ,38.0,-119.375
197,27 ,33.0,-119.375
198,57 ,35.0,-121.875
199,2 ,49.0,-115.625
200,2 ,41.0,-113.125
201,10 ,41.0,-120.625
202,41 ,34.0,-120.625
203,49 ,36.0,-124.375
204,5 ,46.0,-123.125
205,32 ,47.0,-101.875
206,17 ,49.0,-109.375
207,7 ,37.0,-109.375
208,7 ,34.0,-116.875
209,2 ,44.0,-106.875
210,10 ,35.0,-120.625
211,22 ,46.0,-103.125
212,8 ,47.0,-120.625
213,0 ,44.0,-115.625
214,53 ,32.0,-123.125
215,0 ,45.0,-110.625
216,7 ,43.0,-116.875
217,17 ,42.0,-104.375
218,57 ,34.0,-123.125
219,0 ,40.0,-111.875
220,5 ,45.0,-118.125
221,2 ,48.0,-119.375
222,27 ,35.0,-101.875
223,28 ,49.0,-105.625
224,2 ,37.0,-119.375
225,5 ,43.0,-110.625
226,5 ,36.0,-116.875
227,14 ,45.0,-106.875
228,52 ,35.0,-124.375
229,22 ,36.0,-101.875
230,8 ,41.0,-115.625
231,3 ,39.0,-116.875
232,53 ,38.0,-124.375
233,3 ,48.0,-114.375
234,7 ,38.0,-115.625
235,8 ,37.0,-108.125
236,25 ,43.0,-103.125
237,32 ,40.0,-101.875
238,0 ,49.0,-116.875
