,ELCC,latitude,longitude
0,8 ,49.0,-108.125
1,3 ,31.5,-107.5
2,3 ,32.0,-103.125
3,11 ,48.5,-118.75
4,11 ,32.0,-115.0
5,16 ,33.5,-118.75
6,8 ,35.5,-111.875
7,8 ,44.0,-111.25
8,10 ,31.5,-112.5
9,11 ,49.0,-113.75
10,7 ,39.5,-111.25
11,8 ,41.0,-115.625
12,10 ,35.0,-113.75
13,11 ,42.5,-117.5
14,8 ,42.5,-108.75
15,8 ,44.0,-112.5
16,10 ,34.5,-113.125
17,7 ,45.0,-105.625
18,11 ,35.5,-115.0
19,17 ,48.5,-121.875
20,21 ,33.5,-123.125
21,19 ,31.5,-121.25
22,10 ,42.0,-116.875
23,8 ,42.5,-115.625
24,5 ,36.0,-104.375
25,5 ,42.5,-106.875
26,11 ,39.5,-116.875
27,5 ,40.0,-101.875
28,13 ,35.5,-119.375
29,5 ,40.5,-101.875
30,11 ,46.5,-116.875
31,11 ,36.5,-118.125
32,21 ,37.5,-124.375
33,8 ,43.0,-114.375
34,14 ,39.5,-120.625
35,7 ,39.0,-107.5
36,16 ,49.0,-120.625
37,10 ,36.0,-110.625
38,13 ,45.5,-118.75
39,10 ,49.5,-116.875
40,16 ,43.5,-120.625
41,14 ,35.0,-118.75
42,17 ,47.5,-125.0
43,7 ,48.5,-105.0
44,13 ,45.0,-116.25
45,16 ,33.0,-118.75
46,7 ,37.0,-107.5
47,17 ,40.0,-122.5
48,11 ,48.5,-114.375
49,7 ,45.5,-106.25
50,7 ,48.0,-106.875
51,21 ,37.0,-122.5
52,11 ,37.5,-113.75
53,13 ,46.0,-118.125
54,7 ,44.5,-108.125
55,17 ,46.5,-124.375
56,11 ,42.5,-118.75
57,11 ,33.0,-115.0
58,14 ,31.5,-116.875
59,8 ,39.0,-109.375
60,17 ,49.5,-121.25
61,8 ,36.5,-110.625
62,3 ,33.0,-102.5
63,10 ,38.0,-113.75
64,21 ,36.0,-123.75
65,5 ,36.5,-105.0
66,19 ,44.0,-123.75
67,7 ,42.5,-110.625
68,10 ,44.5,-118.125
69,8 ,41.5,-111.25
70,7 ,43.5,-108.125
71,11 ,34.0,-116.875
72,5 ,37.0,-103.75
73,8 ,38.5,-108.125
74,5 ,34.0,-107.5
75,11 ,44.0,-116.25
76,7 ,49.5,-105.0
77,5 ,49.0,-102.5
78,8 ,41.0,-113.75
79,19 ,33.0,-122.5
80,5 ,33.0,-106.875
81,8 ,39.5,-113.75
82,7 ,40.5,-109.375
83,10 ,49.5,-111.25
84,10 ,33.5,-112.5
85,7 ,49.5,-106.875
86,7 ,45.0,-108.125
87,19 ,31.5,-121.875
88,20 ,40.5,-123.75
89,10 ,47.5,-116.875
90,5 ,44.5,-102.5
91,11 ,33.5,-116.25
92,13 ,46.5,-118.125
93,5 ,39.0,-105.0
94,10 ,45.0,-112.5
95,8 ,46.0,-108.125
96,10 ,48.0,-111.25
97,8 ,37.5,-109.375
98,19 ,46.0,-123.75
99,8 ,49.0,-109.375
100,7 ,44.0,-106.875
101,16 ,31.5,-119.375
102,8 ,49.5,-109.375
103,17 ,42.5,-121.875
104,10 ,39.0,-115.625
