,ELCC,latitude,longitude
0,11 ,46.5,-118.125
1,13 ,49.5,-105.0
2,11 ,45.5,-118.75
3,13 ,49.0,-110.625
4,11 ,41.5,-106.875
5,13 ,43.0,-110.0
6,13 ,33.5,-103.125
7,13 ,32.5,-102.5
8,10 ,44.0,-108.125
9,11 ,43.5,-123.75
10,11 ,49.5,-106.875
11,13 ,36.5,-120.625
12,13 ,44.0,-124.375
13,11 ,37.0,-104.375
14,13 ,43.0,-124.375
15,11 ,45.5,-116.875
16,13 ,39.0,-119.375
17,13 ,34.0,-105.625
18,11 ,34.0,-106.875
19,13 ,36.0,-120.625
20,11 ,32.0,-117.5
21,13 ,41.0,-118.125
22,13 ,37.5,-117.5
23,13 ,39.5,-115.0
24,13 ,48.0,-106.875
25,10 ,37.0,-115.625
26,13 ,41.5,-111.875
27,13 ,43.0,-112.5
28,11 ,38.0,-107.5
29,13 ,32.5,-106.25
30,13 ,35.5,-122.5
31,13 ,44.5,-121.875
32,10 ,49.0,-120.625
33,11 ,33.0,-119.375
34,11 ,46.0,-105.0
35,13 ,48.0,-110.0
36,11 ,42.0,-108.125
37,11 ,32.0,-110.0
38,11 ,48.0,-122.5
39,11 ,33.5,-118.125
40,13 ,37.5,-120.0
41,13 ,32.0,-102.5
42,11 ,32.5,-120.0
43,11 ,48.0,-101.875
44,13 ,45.5,-105.0
45,11 ,43.0,-118.125
46,13 ,38.5,-120.625
47,11 ,49.0,-116.875
48,8 ,34.5,-115.625
49,11 ,32.0,-118.75
50,13 ,33.5,-106.25
51,10 ,39.0,-116.25
52,10 ,35.5,-108.125
53,7 ,41.5,-102.5
54,13 ,43.0,-119.375
55,8 ,39.0,-109.375
56,13 ,44.0,-119.375
57,13 ,39.0,-113.75
58,10 ,46.5,-125.0
59,13 ,47.5,-106.875
60,11 ,39.5,-115.625
61,10 ,40.5,-110.0
62,13 ,45.0,-104.375
63,8 ,37.0,-110.0
64,8 ,34.5,-110.625
65,8 ,33.0,-112.5
66,11 ,48.5,-116.25
67,8 ,35.5,-113.75
68,11 ,36.0,-117.5
69,11 ,46.5,-110.625
70,13 ,44.5,-123.125
71,13 ,44.5,-120.0
72,13 ,42.0,-125.0
73,13 ,49.0,-109.375
74,11 ,49.5,-116.875
75,11 ,48.0,-103.125
76,10 ,41.5,-106.25
77,7 ,35.0,-112.5
78,11 ,34.5,-105.625
79,14 ,41.5,-121.25
80,13 ,41.5,-110.625
81,14 ,37.0,-118.75
82,11 ,38.0,-101.875
83,14 ,40.0,-124.375
84,8 ,34.5,-113.75
85,13 ,42.0,-121.875
86,10 ,36.5,-108.75
87,8 ,38.5,-109.375
88,13 ,32.5,-123.125
89,11 ,44.0,-117.5
90,11 ,46.5,-105.625
91,10 ,34.5,-110.0
92,13 ,33.5,-115.0
93,11 ,38.0,-105.625
94,10 ,49.5,-118.125
95,10 ,39.0,-112.5
96,11 ,46.5,-110.0
97,13 ,44.0,-118.75
98,11 ,33.5,-116.875
99,7 ,31.5,-111.875
100,13 ,49.0,-105.625
101,7 ,34.0,-113.125
102,13 ,49.0,-110.0
103,11 ,34.0,-107.5
104,11 ,40.0,-105.625
105,11 ,35.5,-117.5
106,13 ,45.5,-113.75
107,10 ,48.5,-121.875
108,13 ,39.5,-108.125
109,11 ,33.0,-113.75
110,10 ,44.0,-102.5
111,11 ,47.5,-122.5
112,11 ,48.5,-113.75
113,10 ,49.0,-123.125
114,11 ,49.5,-109.375
115,13 ,37.0,-125.0
116,11 ,46.0,-119.375
117,13 ,44.0,-115.625
118,11 ,40.5,-109.375
119,13 ,49.5,-103.75
120,14 ,38.0,-116.875
121,10 ,47.5,-124.375
122,13 ,45.5,-120.0
123,10 ,46.5,-107.5
124,7 ,40.5,-102.5
125,10 ,46.0,-106.25
126,11 ,34.5,-107.5
127,13 ,48.5,-105.0
128,8 ,47.5,-125.0
129,14 ,42.0,-120.0
130,10 ,49.0,-120.0
131,13 ,34.0,-121.875
132,10 ,49.0,-122.5
133,11 ,47.0,-107.5
134,13 ,44.0,-115.0
135,10 ,38.0,-113.75
136,13 ,41.5,-125.0
137,11 ,47.5,-104.375
138,11 ,47.0,-123.75
139,13 ,37.0,-124.375
140,11 ,49.5,-112.5
141,14 ,38.5,-120.0
142,11 ,37.0,-113.125
143,13 ,36.5,-103.125
144,7 ,35.5,-111.875
145,13 ,42.0,-118.75
146,13 ,37.0,-121.25
147,13 ,32.0,-108.75
148,13 ,44.5,-114.375
149,13 ,43.5,-113.125
150,11 ,32.5,-101.875
151,11 ,45.0,-116.875
152,8 ,37.5,-111.25
153,11 ,46.5,-123.75
154,13 ,33.0,-121.875
155,10 ,34.0,-121.25
156,11 ,33.5,-117.5
157,10 ,37.0,-116.25
158,11 ,47.0,-115.0
159,13 ,48.0,-104.375
160,13 ,31.5,-108.125
161,8 ,48.5,-124.375
162,13 ,38.0,-116.25
163,13 ,37.5,-125.0
164,13 ,41.5,-108.75
