,ELCC,latitude,longitude
0,11 ,37.0,-110.0
1,7 ,35.0,-102.5
2,8 ,49.5,-105.0
3,17 ,45.0,-120.625
4,10 ,41.0,-108.125
5,10 ,43.5,-106.875
6,11 ,40.0,-111.25
7,22 ,39.0,-123.75
8,7 ,38.5,-102.5
9,22 ,36.5,-124.375
10,7 ,48.5,-102.5
11,11 ,49.0,-116.25
12,7 ,34.0,-103.125
13,17 ,49.0,-122.5
14,8 ,47.0,-108.75
15,14 ,42.5,-115.0
16,7 ,46.0,-106.25
17,13 ,35.5,-113.75
18,11 ,42.0,-108.75
19,22 ,42.5,-125.0
20,22 ,32.5,-123.125
21,17 ,44.0,-120.625
22,21 ,47.0,-124.375
23,16 ,46.5,-119.375
24,8 ,37.5,-103.125
25,21 ,38.0,-122.5
26,19 ,35.5,-121.25
27,10 ,34.0,-107.5
28,10 ,43.0,-109.375
29,8 ,36.5,-103.75
30,13 ,37.0,-113.125
31,22 ,42.0,-124.375
32,16 ,49.0,-120.625
33,22 ,48.0,-125.0
34,16 ,37.5,-116.875
35,13 ,41.5,-112.5
36,16 ,43.5,-117.5
37,11 ,43.0,-110.0
38,17 ,32.5,-118.125
39,7 ,48.0,-102.5
40,8 ,49.0,-105.625
41,8 ,35.0,-105.0
42,7 ,45.0,-103.75
43,10 ,49.5,-113.125
44,16 ,47.5,-118.125
45,7 ,32.5,-103.75
46,21 ,45.5,-124.375
47,17 ,44.5,-123.125
48,13 ,45.5,-111.875
49,8 ,44.0,-105.0
50,13 ,42.5,-111.875
51,7 ,46.5,-105.625
52,21 ,33.0,-121.25
53,22 ,35.5,-124.375
54,11 ,46.5,-112.5
55,14 ,47.0,-115.625
56,8 ,41.5,-105.0
57,16 ,37.5,-118.125
58,22 ,38.0,-123.75
59,11 ,35.5,-112.5
60,17 ,39.5,-120.625
61,8 ,46.5,-107.5
62,21 ,32.0,-122.5
63,7 ,48.0,-101.875
64,10 ,49.5,-112.5
65,7 ,31.5,-103.75
66,8 ,33.5,-109.375
67,10 ,34.0,-111.25
68,22 ,34.5,-123.75
69,7 ,43.5,-102.5
70,8 ,33.0,-107.5
71,19 ,33.5,-120.0
72,8 ,43.5,-104.375
73,14 ,38.5,-115.625
74,8 ,37.5,-103.75
75,10 ,36.0,-106.875
76,11 ,39.5,-108.75
77,16 ,38.5,-118.125
78,11 ,35.5,-109.375
79,11 ,40.5,-110.0
80,11 ,42.5,-110.625
81,13 ,41.0,-111.25
82,11 ,38.5,-109.375
83,17 ,34.0,-119.375
84,8 ,41.5,-103.125
85,8 ,33.0,-105.625
86,13 ,42.0,-111.25
87,10 ,47.5,-111.25
88,19 ,42.0,-122.5
89,13 ,42.5,-113.75
90,21 ,48.5,-124.375
91,10 ,43.5,-108.75
92,17 ,34.5,-118.75
93,7 ,46.5,-104.375
94,8 ,35.5,-105.0
95,16 ,35.0,-117.5
96,13 ,45.0,-112.5
97,7 ,32.5,-102.5
98,8 ,38.5,-105.0
99,16 ,37.5,-120.0
100,7 ,45.5,-103.75
101,13 ,32.5,-113.75
102,19 ,49.0,-123.125
103,19 ,41.0,-122.5
104,17 ,37.0,-120.0
105,8 ,41.5,-102.5
106,10 ,36.0,-107.5
107,8 ,33.5,-107.5
108,11 ,49.5,-117.5
109,17 ,40.0,-120.625
110,7 ,45.5,-107.5
111,13 ,45.5,-113.75
112,10 ,35.0,-107.5
113,21 ,34.5,-121.25
114,16 ,40.5,-118.75
115,11 ,49.0,-117.5
116,14 ,35.5,-116.25
117,24 ,38.5,-125.0
118,7 ,47.5,-102.5
119,7 ,39.0,-102.5
120,11 ,44.0,-111.25
121,16 ,47.0,-117.5
122,19 ,40.5,-121.875
123,11 ,48.0,-112.5
124,21 ,36.0,-122.5
125,16 ,41.0,-117.5
126,16 ,39.0,-118.75
127,16 ,44.5,-121.875
128,10 ,32.0,-110.625
129,16 ,37.5,-117.5
130,22 ,32.5,-123.75
131,10 ,37.5,-108.125
132,11 ,49.5,-116.875
133,7 ,45.5,-105.0
134,13 ,41.5,-113.75
135,10 ,42.5,-106.875
136,13 ,34.5,-113.125
137,22 ,39.5,-123.75
138,16 ,37.5,-118.75
139,10 ,49.0,-111.875
140,16 ,39.0,-117.5
141,11 ,41.5,-110.0
142,17 ,43.0,-119.375
143,8 ,48.0,-105.625
144,13 ,35.0,-114.375
145,14 ,36.5,-116.25
146,11 ,45.0,-111.875
147,16 ,47.0,-122.5
148,13 ,38.0,-113.125
149,14 ,41.5,-116.25
150,24 ,31.5,-125.0
151,16 ,38.0,-117.5
152,14 ,31.5,-115.625
153,10 ,48.0,-110.625
154,10 ,42.0,-105.625
155,16 ,44.0,-120.0
156,21 ,34.0,-122.5
157,8 ,33.5,-106.25
158,7 ,34.5,-102.5
159,19 ,32.5,-119.375
160,11 ,34.0,-111.875
161,10 ,40.5,-107.5
162,7 ,42.0,-102.5
163,11 ,46.5,-110.0
164,11 ,37.5,-110.0
165,7 ,45.5,-105.625
166,16 ,44.0,-117.5
167,8 ,41.0,-105.0
168,17 ,42.5,-121.875
169,10 ,32.5,-108.75
170,11 ,46.5,-113.75
171,8 ,35.5,-104.375
172,8 ,39.5,-104.375
173,10 ,41.5,-106.25
174,16 ,49.0,-120.0
175,22 ,48.5,-125.0
176,11 ,46.5,-110.625
177,13 ,48.5,-115.625
178,10 ,32.0,-108.75
179,22 ,37.5,-123.125
180,11 ,37.5,-111.25
181,19 ,49.5,-123.125
182,7 ,40.5,-101.875
183,13 ,48.0,-113.125
184,13 ,41.5,-111.875
185,19 ,37.0,-121.875
186,8 ,38.5,-106.25
187,16 ,44.5,-120.625
188,8 ,35.5,-105.625
189,7 ,45.0,-105.0
190,14 ,44.0,-116.25
191,8 ,36.0,-105.625
192,17 ,46.0,-123.125
193,11 ,35.0,-113.125
194,21 ,32.5,-121.25
195,17 ,38.5,-119.375
196,24 ,39.5,-125.0
197,11 ,45.5,-110.0
198,8 ,48.5,-103.75
199,10 ,43.5,-108.125
200,14 ,47.0,-116.875
201,19 ,42.0,-121.875
202,17 ,36.0,-120.0
203,7 ,47.0,-106.875
204,11 ,46.0,-110.625
205,24 ,34.5,-125.0
206,14 ,44.0,-115.625
207,8 ,33.5,-105.625
208,19 ,39.0,-121.875
209,8 ,37.5,-106.25
210,11 ,46.0,-114.375
211,7 ,32.5,-103.125
212,13 ,38.5,-113.75
213,11 ,38.0,-110.0
214,8 ,38.5,-104.375
215,11 ,46.0,-113.125
216,17 ,41.5,-119.375
217,17 ,45.0,-123.125
218,13 ,40.5,-113.125
219,17 ,32.0,-118.125
220,11 ,45.5,-111.25
221,11 ,31.5,-112.5
222,22 ,38.0,-123.125
223,16 ,42.5,-118.75
224,17 ,36.0,-120.625
225,13 ,38.0,-112.5
226,10 ,41.0,-109.375
227,13 ,41.0,-114.375
228,16 ,47.5,-120.0
229,21 ,48.0,-123.75
230,8 ,49.0,-107.5
231,10 ,38.5,-106.875
232,8 ,37.5,-105.0
233,8 ,49.0,-108.75
234,7 ,35.5,-101.875
235,21 ,44.5,-124.375
236,17 ,46.5,-120.0
237,22 ,35.5,-123.125
238,19 ,41.0,-123.125
239,13 ,45.5,-114.375
240,22 ,49.0,-125.0
241,14 ,39.0,-116.875
242,13 ,48.5,-116.25
243,14 ,49.5,-118.75
244,13 ,39.0,-115.625
245,16 ,47.0,-119.375
246,7 ,45.0,-102.5
247,21 ,44.0,-125.0
248,21 ,35.0,-121.25
249,14 ,48.5,-119.375
250,14 ,38.0,-115.0
251,7 ,36.5,-101.875
252,8 ,31.5,-104.375
253,10 ,42.5,-106.25
254,10 ,44.5,-110.0
255,8 ,44.5,-103.75
256,24 ,39.0,-125.0
257,17 ,38.0,-119.375
258,16 ,42.5,-118.125
259,14 ,32.5,-116.25
260,22 ,46.0,-125.0
261,8 ,44.5,-106.25
262,14 ,47.0,-116.25
263,10 ,35.0,-106.875
264,16 ,42.0,-116.875
265,13 ,32.5,-115.625
266,24 ,33.0,-125.0
267,11 ,33.0,-113.125
268,13 ,44.0,-113.75
269,8 ,44.0,-103.125
270,17 ,42.5,-119.375
271,14 ,44.5,-117.5
272,8 ,41.0,-104.375
273,16 ,46.0,-118.75
274,16 ,42.0,-117.5
275,8 ,39.0,-103.125
276,17 ,41.5,-118.75
277,16 ,36.5,-118.125
278,17 ,45.0,-121.25
279,14 ,35.0,-115.625
280,8 ,49.5,-105.625
281,13 ,45.0,-114.375
282,14 ,41.5,-115.625
283,19 ,33.0,-119.375
284,22 ,33.0,-123.125
285,7 ,39.0,-101.875
286,16 ,49.5,-121.875
