,ELCC,latitude,longitude
0,2 ,45.0,-115.625
1,2 ,38.0,-118.125
2,8 ,44.5,-113.75
3,17 ,32.0,-111.875
4,16 ,38.0,-103.75
5,7 ,41.5,-116.25
6,5 ,41.0,-106.875
7,5 ,40.5,-116.25
8,19 ,46.0,-120.625
9,13 ,34.5,-118.125
10,3 ,48.0,-123.125
11,10 ,42.0,-120.625
12,8 ,33.0,-110.0
13,55 ,34.0,-124.375
14,10 ,46.5,-111.875
15,7 ,36.5,-121.25
16,10 ,42.5,-115.0
17,10 ,38.0,-115.0
18,5 ,34.0,-116.25
19,17 ,35.5,-101.875
20,2 ,46.0,-115.0
21,50 ,33.0,-121.875
22,11 ,46.5,-112.5
23,8 ,33.0,-114.375
24,3 ,39.0,-116.875
25,14 ,43.0,-119.375
26,0 ,49.5,-123.75
27,5 ,43.5,-123.125
28,10 ,41.0,-103.125
29,24 ,48.5,-104.375
30,41 ,32.0,-120.625
31,2 ,36.5,-111.25
32,13 ,44.0,-108.125
33,7 ,49.5,-121.25
34,7 ,33.0,-108.75
35,16 ,33.0,-107.5
36,57 ,33.5,-123.125
37,14 ,31.5,-110.625
38,5 ,47.5,-115.625
39,8 ,43.0,-106.25
40,5 ,36.5,-109.375
41,16 ,49.5,-110.625
42,8 ,36.5,-120.625
43,10 ,46.0,-118.125
44,17 ,35.0,-105.625
45,5 ,46.0,-122.5
46,5 ,49.0,-115.0
47,22 ,34.5,-104.375
48,2 ,40.5,-115.0
49,52 ,33.0,-125.0
50,13 ,48.0,-110.0
51,30 ,31.5,-118.75
52,5 ,38.0,-112.5
53,8 ,40.5,-103.75
54,5 ,38.5,-110.0
55,17 ,49.0,-106.25
56,21 ,49.5,-113.125
57,11 ,37.0,-104.375
58,5 ,38.5,-108.125
59,10 ,47.0,-112.5
60,17 ,38.0,-116.25
61,10 ,44.0,-123.75
62,5 ,38.5,-108.75
63,10 ,43.0,-123.125
64,17 ,47.5,-105.625
65,3 ,39.0,-115.625
66,11 ,44.0,-117.5
67,5 ,45.0,-121.875
68,11 ,47.0,-111.875
69,42 ,33.5,-120.0
70,53 ,36.0,-123.125
71,14 ,43.0,-112.5
72,1 ,39.0,-114.375
73,13 ,38.5,-103.75
74,19 ,48.5,-110.0
75,8 ,43.0,-117.5
76,14 ,32.5,-104.375
77,13 ,42.0,-105.625
78,24 ,33.0,-118.75
79,13 ,33.5,-101.875
80,2 ,49.0,-117.5
81,2 ,46.0,-115.625
82,60 ,38.5,-124.375
83,3 ,49.0,-125.0
84,2 ,45.0,-115.0
85,8 ,37.0,-108.75
86,22 ,48.5,-105.0
87,10 ,46.5,-123.75
88,7 ,41.5,-121.875
89,5 ,49.0,-118.75
90,8 ,41.5,-103.125
91,7 ,44.0,-118.75
92,19 ,47.5,-118.75
93,3 ,38.5,-114.375
94,17 ,49.0,-110.625
95,13 ,42.0,-110.625
96,19 ,32.0,-106.25
97,8 ,37.0,-117.5
98,10 ,37.5,-121.875
99,19 ,49.5,-112.5
100,10 ,42.0,-116.25
101,32 ,45.0,-124.375
102,19 ,35.5,-103.125
103,39 ,33.0,-120.0
104,13 ,45.0,-105.625
105,5 ,38.5,-119.375
106,5 ,41.0,-105.0
107,3 ,40.0,-113.125
108,16 ,32.5,-115.0
109,21 ,49.0,-105.625
110,5 ,40.0,-112.5
111,16 ,36.5,-116.875
112,5 ,42.0,-118.125
113,19 ,44.0,-120.0
114,53 ,33.5,-125.0
115,9 ,44.5,-108.75
116,14 ,36.5,-116.25
117,13 ,36.5,-107.5
118,13 ,42.0,-119.375
119,5 ,36.5,-110.0
120,2 ,39.5,-105.625
121,2 ,38.0,-107.5
122,53 ,35.5,-121.875
123,7 ,33.5,-111.25
124,35 ,46.0,-125.0
125,14 ,33.5,-102.5
126,17 ,44.5,-120.625
127,39 ,45.0,-125.0
128,2 ,40.0,-113.75
129,57 ,34.0,-123.125
130,10 ,44.0,-113.125
131,5 ,34.5,-118.75
132,16 ,47.0,-105.625
133,24 ,31.5,-108.125
134,11 ,34.5,-113.125
135,5 ,35.5,-112.5
136,57 ,35.0,-123.125
137,2 ,42.5,-111.25
138,10 ,47.5,-116.875
139,17 ,49.0,-110.0
140,5 ,45.0,-111.875
141,7 ,34.0,-111.875
142,16 ,33.5,-103.125
143,5 ,36.0,-113.125
144,27 ,44.5,-102.5
145,8 ,46.0,-106.875
146,2 ,39.0,-115.0
147,10 ,41.5,-119.375
148,10 ,46.5,-107.5
149,42 ,39.0,-123.75
150,13 ,33.0,-101.875
151,5 ,39.5,-108.75
152,13 ,43.0,-111.875
153,7 ,44.0,-103.75
154,3 ,43.5,-116.25
155,22 ,47.0,-102.5
156,8 ,35.5,-115.0
157,0 ,41.0,-112.5
158,14 ,32.5,-112.5
159,2 ,41.0,-115.0
160,0 ,33.5,-109.375
161,57 ,35.0,-123.75
162,2 ,45.0,-110.625
163,28 ,49.5,-105.0
164,10 ,36.0,-105.625
165,2 ,37.5,-119.375
166,3 ,47.0,-115.0
167,10 ,36.0,-121.25
168,13 ,32.0,-102.5
169,5 ,37.5,-120.0
170,58 ,39.0,-125.0
171,13 ,32.5,-105.0
172,22 ,32.5,-108.75
173,7 ,42.5,-112.5
174,0 ,49.5,-123.125
175,8 ,48.0,-117.5
176,32 ,47.5,-125.0
177,16 ,34.0,-106.25
178,17 ,43.5,-108.125
179,2 ,37.0,-118.75
180,10 ,32.5,-110.625
181,5 ,41.5,-117.5
182,0 ,39.5,-123.125
183,10 ,40.5,-102.5
184,2 ,44.0,-116.25
185,5 ,40.5,-120.0
186,0 ,44.0,-115.625
187,17 ,34.5,-105.0
188,3 ,38.0,-108.125
189,11 ,45.5,-111.875
190,2 ,47.0,-122.5
191,3 ,40.5,-121.875
