,ELCC,latitude,longitude
0,0 ,37.5,-105.0
1,0 ,43.5,-105.625
2,7 ,42.0,-119.375
3,7 ,34.0,-117.5
4,10 ,32.5,-120.625
5,3 ,37.0,-113.75
6,2 ,47.0,-106.25
7,0 ,44.0,-105.625
8,7 ,49.0,-118.75
9,2 ,32.5,-110.625
10,13 ,34.0,-124.375
11,3 ,40.0,-112.5
12,8 ,36.5,-120.0
13,0 ,49.0,-103.125
14,7 ,49.5,-118.75
15,13 ,35.0,-125.0
16,5 ,33.5,-116.25
17,2 ,40.0,-111.25
18,0 ,38.5,-102.5
19,8 ,34.5,-119.375
20,7 ,46.5,-117.5
21,0 ,31.5,-101.875
22,0 ,32.5,-106.25
23,0 ,35.5,-103.125
24,0 ,39.5,-107.5
25,2 ,48.0,-109.375
26,3 ,37.5,-113.125
27,3 ,37.5,-113.75
28,3 ,38.5,-113.125
29,2 ,44.0,-110.0
30,7 ,38.0,-119.375
31,7 ,43.0,-118.75
32,3 ,33.5,-113.125
33,7 ,45.5,-120.0
34,7 ,32.5,-116.875
35,3 ,35.0,-113.75
36,2 ,41.0,-108.75
37,3 ,43.5,-112.5
38,3 ,38.5,-114.375
39,1 ,44.0,-106.25
40,0 ,32.5,-101.875
41,3 ,41.0,-114.375
42,2 ,41.0,-108.125
43,13 ,40.0,-125.0
44,8 ,42.5,-121.875
45,0 ,41.0,-104.375
46,2 ,36.5,-110.625
47,2 ,35.0,-112.5
48,10 ,36.5,-121.875
49,3 ,32.5,-113.125
50,7 ,36.5,-118.75
51,0 ,41.5,-103.125
52,7 ,39.0,-118.125
53,11 ,32.5,-123.125
54,11 ,34.0,-123.125
55,5 ,43.5,-116.25
56,2 ,42.0,-108.125
57,0 ,33.5,-103.125
58,8 ,41.0,-120.0
59,2 ,38.0,-112.5
60,2 ,48.5,-107.5
61,2 ,35.5,-110.625
62,3 ,40.0,-111.875
63,11 ,35.5,-123.75
64,2 ,43.0,-110.625
65,0 ,46.0,-103.125
66,0 ,39.0,-102.5
67,3 ,43.5,-114.375
68,3 ,46.0,-113.125
69,9 ,40.5,-121.25
70,2 ,41.5,-108.125
71,5 ,36.5,-115.0
72,3 ,43.0,-113.125
73,2 ,38.0,-110.0
74,2 ,32.0,-110.0
75,7 ,32.0,-117.5
76,3 ,46.5,-111.875
77,5 ,43.0,-115.0
78,2 ,44.0,-107.5
79,2 ,39.5,-109.375
80,0 ,36.5,-103.75
81,0 ,34.0,-103.125
82,7 ,48.0,-118.75
83,0 ,35.0,-104.375
84,0 ,40.0,-101.875
85,7 ,40.0,-118.75
86,2 ,33.0,-110.0
87,10 ,45.5,-122.5
88,7 ,31.5,-118.125
89,2 ,32.0,-109.375
90,3 ,47.5,-111.875
91,5 ,42.0,-117.5
92,3 ,41.0,-113.125
93,0 ,45.5,-105.625
94,3 ,47.5,-112.5
95,0 ,33.0,-101.875
96,0 ,47.0,-105.0
97,8 ,37.0,-121.25
98,2 ,38.5,-108.75
99,2 ,32.5,-109.375
100,8 ,44.5,-121.875
101,5 ,34.0,-116.875
102,8 ,38.5,-120.625
103,8 ,42.5,-123.125
104,8 ,32.5,-120.0
105,0 ,43.5,-104.375
106,7 ,44.0,-117.5
107,3 ,39.0,-113.125
108,7 ,45.5,-119.375
109,2 ,43.5,-106.875
110,10 ,40.0,-123.75
111,3 ,48.0,-112.5
112,0 ,33.5,-108.125
113,3 ,40.0,-115.0
114,5 ,32.5,-115.0
115,5 ,31.5,-114.375
116,13 ,33.0,-125.0
117,0 ,33.0,-105.0
118,2 ,46.5,-107.5
119,0 ,36.0,-104.375
120,10 ,32.0,-121.875
121,8 ,49.0,-121.25
122,3 ,35.0,-113.125
123,2 ,43.0,-107.5
124,5 ,49.5,-116.25
125,7 ,46.5,-119.375
126,5 ,33.5,-116.875
127,2 ,35.5,-108.75
128,10 ,49.5,-124.375
129,0 ,39.5,-102.5
130,2 ,48.0,-108.125
131,3 ,33.0,-113.75
132,2 ,45.0,-110.625
133,3 ,46.5,-112.5
134,0 ,32.0,-107.5
135,10 ,35.0,-121.25
136,3 ,44.5,-111.25
137,0 ,49.0,-104.375
138,0 ,48.0,-104.375
139,3 ,37.5,-114.375
140,3 ,45.5,-115.0
141,3 ,32.5,-115.625
142,2 ,45.0,-108.75
143,2 ,47.5,-107.5
144,13 ,34.0,-125.0
145,3 ,34.5,-113.125
146,0 ,34.0,-106.875
147,10 ,48.5,-122.5
148,8 ,42.5,-120.625
149,8 ,32.5,-119.375
150,8 ,46.0,-120.625
151,0 ,34.0,-103.75
152,0 ,32.5,-105.625
153,2 ,37.0,-110.0
