,-124.375,-123.125,-121.875,-120.625,-119.375,-118.125,-116.875,-115.625,-114.375,-113.125,-111.875,-110.625,-109.375,-108.125,-106.875,-105.625,-104.375,-103.125,-101.875
32.0,50.0,50.0,49.0,49.0,47.0,47.0,46.0,42.0,42.0,42.0,41.0,41.0,39.0,39.0,39.0,39.0,39.0,38.0,38.0
33.0,50.0,50.0,49.0,49.0,47.0,47.0,46.0,44.0,44.0,42.0,42.0,41.0,39.0,38.0,39.0,38.0,38.0,38.0,38.0
34.0,50.0,50.0,49.0,49.0,47.0,47.0,44.0,44.0,44.0,42.0,42.0,41.0,39.0,39.0,39.0,39.0,39.0,38.0,38.0
35.0,50.0,50.0,50.0,49.0,47.0,46.0,44.0,44.0,44.0,42.0,41.0,42.0,41.0,39.0,39.0,39.0,39.0,39.0,38.0
36.0,50.0,50.0,49.0,47.0,47.0,46.0,46.0,44.0,44.0,42.0,42.0,42.0,41.0,41.0,39.0,39.0,38.0,38.0,38.0
37.0,50.0,50.0,49.0,47.0,47.0,46.0,46.0,44.0,44.0,42.0,42.0,42.0,42.0,41.0,41.0,39.0,38.0,38.0,38.0
38.0,50.0,50.0,49.0,47.0,47.0,46.0,46.0,44.0,44.0,42.0,42.0,42.0,42.0,41.0,39.0,39.0,39.0,39.0,38.0
39.0,50.0,49.0,47.0,47.0,46.0,46.0,46.0,44.0,44.0,42.0,42.0,42.0,41.0,41.0,39.0,39.0,39.0,39.0,38.0
40.0,50.0,47.0,47.0,47.0,46.0,46.0,46.0,44.0,44.0,44.0,42.0,42.0,41.0,41.0,41.0,39.0,39.0,39.0,38.0
41.0,50.0,47.0,47.0,47.0,46.0,46.0,44.0,44.0,44.0,42.0,42.0,42.0,41.0,41.0,41.0,39.0,39.0,39.0,38.0
42.0,49.0,47.0,47.0,47.0,46.0,46.0,46.0,44.0,44.0,44.0,42.0,42.0,41.0,41.0,39.0,39.0,38.0,38.0,38.0
43.0,49.0,47.0,47.0,47.0,46.0,46.0,46.0,44.0,44.0,42.0,42.0,42.0,41.0,41.0,39.0,39.0,39.0,38.0,38.0
44.0,49.0,47.0,47.0,47.0,46.0,46.0,44.0,44.0,44.0,42.0,42.0,42.0,41.0,41.0,39.0,39.0,39.0,38.0,38.0
45.0,49.0,47.0,47.0,46.0,46.0,44.0,44.0,44.0,42.0,42.0,42.0,41.0,41.0,39.0,39.0,39.0,39.0,38.0,38.0
46.0,49.0,47.0,47.0,47.0,46.0,46.0,44.0,44.0,42.0,42.0,41.0,41.0,41.0,39.0,39.0,39.0,39.0,38.0,38.0
47.0,47.0,46.0,46.0,46.0,46.0,46.0,44.0,44.0,42.0,42.0,42.0,41.0,41.0,39.0,39.0,39.0,39.0,38.0,38.0
48.0,46.0,46.0,46.0,46.0,46.0,44.0,44.0,44.0,42.0,42.0,42.0,42.0,41.0,41.0,39.0,39.0,39.0,38.0,38.0
49.0,46.0,47.0,46.0,46.0,46.0,44.0,44.0,44.0,42.0,42.0,42.0,41.0,41.0,41.0,39.0,39.0,39.0,38.0,38.0
