,-125.0,-124.375,-123.75,-123.125,-122.5,-121.875,-121.25,-120.625,-120.0,-119.375,-118.75,-118.125,-117.5,-116.875,-116.25,-115.625,-115.0,-114.375,-113.75,-113.125,-112.5,-111.875,-111.25,-110.625,-110.0,-109.375,-108.75,-108.125,-107.5,-106.875,-106.25,-105.625,-105.0,-104.375,-103.75,-103.125,-102.5,-101.875
31.5,33.0,38.0,38.0,38.0,38.0,38.0,36.0,32.0,28.0,28.0,33.0,33.0,32.0,30.0,28.0,27.0,28.0,27.0,27.0,27.0,25.0,22.0,17.0,16.0,17.0,19.0,17.0,18.0,21.0,21.0,21.0,21.0,21.0,21.0,19.0,19.0,19.0,19.0
32.0,36.0,38.0,39.0,38.0,39.0,38.0,38.0,36.0,32.0,30.0,33.0,33.0,32.0,30.0,25.0,27.0,28.0,28.0,27.0,25.0,25.0,24.0,21.0,19.0,19.0,17.0,17.0,17.0,21.0,19.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,19.0
32.5,38.0,38.0,39.0,39.0,39.0,39.0,39.0,38.0,36.0,35.0,35.0,35.0,32.0,30.0,27.0,28.0,28.0,28.0,27.0,25.0,25.0,24.0,22.0,21.0,21.0,19.0,17.0,17.0,17.0,19.0,19.0,19.0,19.0,21.0,21.0,21.0,21.0,19.0
33.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,38.0,38.0,36.0,35.0,35.0,33.0,32.0,28.0,27.0,28.0,28.0,27.0,25.0,25.0,24.0,22.0,21.0,21.0,19.0,16.0,14.0,17.0,19.0,19.0,16.0,17.0,21.0,21.0,21.0,19.0,19.0
33.5,39.0,41.0,41.0,41.0,39.0,39.0,39.0,39.0,38.0,36.0,36.0,35.0,33.0,32.0,28.0,28.0,27.0,27.0,27.0,25.0,25.0,24.0,22.0,21.0,17.0,16.0,14.0,14.0,19.0,21.0,19.0,17.0,17.0,19.0,21.0,21.0,19.0,19.0
34.0,39.0,39.0,41.0,41.0,41.0,39.0,39.0,39.0,38.0,36.0,35.0,33.0,33.0,32.0,30.0,30.0,28.0,27.0,27.0,25.0,24.0,22.0,19.0,19.0,16.0,14.0,14.0,16.0,19.0,21.0,19.0,19.0,19.0,21.0,21.0,21.0,19.0,19.0
34.5,38.0,38.0,39.0,39.0,41.0,39.0,39.0,38.0,36.0,35.0,35.0,33.0,33.0,32.0,30.0,30.0,28.0,27.0,25.0,22.0,21.0,21.0,17.0,17.0,16.0,16.0,16.0,16.0,19.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,19.0,19.0
35.0,38.0,38.0,39.0,39.0,41.0,41.0,39.0,38.0,36.0,35.0,35.0,35.0,33.0,32.0,30.0,32.0,30.0,27.0,24.0,22.0,21.0,18.0,17.0,19.0,17.0,16.0,16.0,17.0,19.0,22.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,19.0
35.5,39.0,39.0,39.0,39.0,39.0,39.0,38.0,36.0,35.0,35.0,35.0,35.0,33.0,32.0,32.0,32.0,30.0,28.0,24.0,21.0,19.0,17.0,17.0,21.0,17.0,16.0,16.0,17.0,19.0,21.0,21.0,19.0,17.0,19.0,21.0,21.0,21.0,19.0
36.0,42.0,41.0,39.0,39.0,39.0,36.0,35.0,35.0,35.0,35.0,35.0,35.0,33.0,32.0,32.0,32.0,30.0,28.0,25.0,21.0,19.0,17.0,22.0,21.0,17.0,16.0,17.0,19.0,21.0,21.0,21.0,19.0,17.0,17.0,19.0,19.0,19.0,19.0
36.5,42.0,42.0,41.0,39.0,39.0,36.0,35.0,33.0,33.0,35.0,35.0,35.0,33.0,32.0,32.0,32.0,30.0,28.0,27.0,24.0,19.0,19.0,22.0,21.0,19.0,17.0,19.0,21.0,22.0,19.0,21.0,19.0,17.0,17.0,17.0,19.0,19.0,19.0
37.0,42.0,42.0,42.0,41.0,39.0,36.0,35.0,35.0,35.0,35.0,36.0,35.0,33.0,33.0,33.0,32.0,30.0,28.0,28.0,24.0,21.0,19.0,21.0,19.0,19.0,19.0,19.0,21.0,21.0,21.0,21.0,21.0,17.0,17.0,17.0,17.0,19.0,19.0
37.5,42.0,42.0,42.0,41.0,41.0,38.0,36.0,35.0,36.0,36.0,38.0,35.0,35.0,33.0,33.0,32.0,32.0,30.0,28.0,24.0,19.0,19.0,19.0,21.0,19.0,19.0,19.0,19.0,19.0,19.0,21.0,21.0,19.0,17.0,17.0,17.0,19.0,19.0
38.0,42.0,42.0,41.0,41.0,39.0,38.0,36.0,36.0,36.0,38.0,36.0,35.0,35.0,35.0,33.0,33.0,32.0,30.0,28.0,27.0,21.0,19.0,19.0,21.0,17.0,17.0,19.0,17.0,16.0,16.0,17.0,19.0,19.0,19.0,19.0,19.0,21.0,19.0
38.5,42.0,42.0,42.0,41.0,39.0,38.0,36.0,36.0,38.0,38.0,35.0,35.0,35.0,35.0,33.0,32.0,32.0,30.0,30.0,28.0,25.0,21.0,19.0,21.0,21.0,17.0,17.0,19.0,16.0,16.0,16.0,17.0,17.0,19.0,21.0,21.0,21.0,19.0
39.0,42.0,42.0,41.0,38.0,38.0,36.0,36.0,36.0,38.0,36.0,35.0,35.0,35.0,35.0,33.0,33.0,32.0,32.0,30.0,30.0,28.0,25.0,21.0,22.0,22.0,21.0,19.0,17.0,16.0,16.0,16.0,16.0,16.0,17.0,19.0,21.0,21.0,19.0
39.5,42.0,42.0,41.0,38.0,38.0,36.0,36.0,36.0,38.0,36.0,35.0,35.0,35.0,35.0,33.0,32.0,32.0,32.0,30.0,30.0,30.0,28.0,24.0,22.0,22.0,22.0,21.0,19.0,17.0,16.0,14.0,14.0,16.0,17.0,19.0,21.0,19.0,19.0
40.0,42.0,42.0,39.0,38.0,38.0,38.0,36.0,36.0,36.0,35.0,35.0,35.0,35.0,33.0,32.0,32.0,32.0,32.0,30.0,30.0,30.0,28.0,25.0,22.0,22.0,22.0,22.0,19.0,17.0,16.0,16.0,17.0,19.0,19.0,19.0,19.0,19.0,19.0
40.5,42.0,42.0,39.0,38.0,38.0,38.0,36.0,36.0,36.0,35.0,35.0,35.0,35.0,35.0,32.0,32.0,32.0,32.0,30.0,30.0,30.0,28.0,27.0,22.0,21.0,22.0,22.0,21.0,19.0,17.0,17.0,17.0,19.0,21.0,21.0,21.0,19.0,19.0
41.0,39.0,41.0,39.0,38.0,38.0,38.0,38.0,38.0,36.0,35.0,35.0,35.0,35.0,35.0,33.0,32.0,33.0,32.0,32.0,30.0,30.0,28.0,28.0,25.0,22.0,21.0,22.0,22.0,19.0,17.0,17.0,19.0,19.0,21.0,21.0,21.0,19.0,19.0
41.5,41.0,41.0,39.0,38.0,39.0,38.0,39.0,38.0,36.0,35.0,35.0,33.0,33.0,34.0,35.0,33.0,33.0,32.0,32.0,30.0,30.0,28.0,28.0,28.0,25.0,24.0,24.0,22.0,21.0,19.0,19.0,21.0,19.0,19.0,21.0,19.0,19.0,19.0
42.0,38.0,38.0,38.0,38.0,38.0,39.0,38.0,38.0,36.0,36.0,35.0,33.0,33.0,33.0,33.0,33.0,32.0,32.0,32.0,30.0,30.0,30.0,28.0,28.0,27.0,27.0,25.0,25.0,22.0,21.0,21.0,21.0,19.0,19.0,19.0,19.0,19.0,19.0
42.5,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,36.0,35.0,33.0,33.0,33.0,33.0,32.0,32.0,30.0,30.0,30.0,30.0,28.0,28.0,28.0,28.0,27.0,27.0,25.0,24.0,21.0,21.0,21.0,19.0,19.0,19.0,19.0,19.0,19.0
43.0,36.0,35.0,35.0,36.0,38.0,38.0,38.0,38.0,38.0,36.0,36.0,35.0,33.0,33.0,33.0,32.0,32.0,30.0,30.0,30.0,28.0,28.0,27.0,27.0,27.0,27.0,25.0,25.0,25.0,22.0,21.0,21.0,21.0,21.0,19.0,19.0,19.0,19.0
43.5,33.0,36.0,36.0,35.0,36.0,38.0,38.0,38.0,36.0,36.0,36.0,35.0,33.0,32.0,32.0,32.0,32.0,32.0,32.0,30.0,28.0,28.0,28.0,27.0,25.0,25.0,25.0,24.0,25.0,24.0,22.0,21.0,21.0,19.0,17.0,17.0,19.0,19.0
44.0,35.0,36.0,35.0,35.0,36.0,36.0,38.0,38.0,36.0,36.0,35.0,35.0,33.0,33.0,33.0,28.0,32.0,32.0,32.0,30.0,30.0,28.0,28.0,28.0,27.0,25.0,24.0,24.0,25.0,24.0,22.0,21.0,21.0,21.0,19.0,17.0,19.0,19.0
44.5,30.0,33.0,35.0,35.0,35.0,36.0,36.0,36.0,36.0,35.0,35.0,35.0,33.0,33.0,33.0,32.0,32.0,32.0,32.0,30.0,28.0,28.0,28.0,28.0,28.0,26.0,24.0,24.0,24.0,22.0,22.0,22.0,21.0,21.0,19.0,19.0,19.0,17.0
45.0,28.0,32.0,33.0,35.0,36.0,35.0,36.0,36.0,35.0,35.0,35.0,33.0,35.0,33.0,33.0,33.0,32.0,32.0,32.0,30.0,30.0,28.0,28.0,27.0,27.0,25.0,24.0,24.0,24.0,22.0,22.0,22.0,22.0,21.0,19.0,19.0,17.0,17.0
45.5,28.0,33.0,35.0,35.0,35.0,33.0,35.0,36.0,35.0,35.0,33.0,33.0,32.0,33.0,33.0,32.0,32.0,32.0,30.0,30.0,30.0,28.0,27.0,27.0,27.0,25.0,24.0,24.0,24.0,24.0,24.0,24.0,22.0,22.0,21.0,19.0,17.0,16.0
46.0,28.0,30.0,33.0,32.0,30.0,32.0,35.0,36.0,35.0,33.0,33.0,33.0,32.0,30.0,32.0,32.0,32.0,32.0,30.0,30.0,28.0,28.0,28.0,27.0,27.0,25.0,24.0,24.0,24.0,22.0,22.0,22.0,22.0,21.0,21.0,19.0,17.0,16.0
46.5,32.0,33.0,32.0,32.0,30.0,32.0,35.0,35.0,35.0,33.0,33.0,33.0,32.0,32.0,32.0,30.0,32.0,30.0,30.0,30.0,28.0,28.0,27.0,27.0,25.0,25.0,24.0,24.0,24.0,22.0,22.0,22.0,21.0,21.0,21.0,19.0,17.0,17.0
47.0,35.0,33.0,32.0,32.0,28.0,27.0,30.0,35.0,35.0,33.0,33.0,33.0,32.0,32.0,30.0,30.0,30.0,30.0,30.0,28.0,28.0,28.0,27.0,27.0,25.0,25.0,24.0,24.0,24.0,22.0,22.0,22.0,21.0,21.0,19.0,19.0,17.0,17.0
